,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
45,107/04/13,0,0,0,0,0 1,0,0 6,0.00%,-,0,41.9,41.9,41.9,41.9,0.04,0.10%,1,42,0.0
48,107/04/11,0,-1,0,0,0 9,0,0 2,0.00%,-,0,41.91,41.91,41.86,41.86,0.37,0.89%,2,84,0.0
49,107/04/11,0,-1,0,0,0 6,0,0 6,0.00%,-,0,41.91,41.91,41.86,41.86,0.37,0.89%,2,84,0.0
52,107/04/10,0,-1,0,0,0 7,0,0 10,0.00%,-,0,41.41,41.49,41.3,41.49,0.21,0.51%,5,207,0.0
53,107/04/10,0,-1,0,0,0 3,0,0 3,0.00%,-,0,41.41,41.49,41.3,41.49,0.21,0.51%,5,207,0.0
56,107/04/09,0,1,0,0,0 2,0,0 5,0.00%,-,0,41.28,41.28,41.28,41.28,0.09,0.22%,1,41,0.0
57,107/04/09,0,1,0,0,0 8,0,0 8,0.00%,-,0,41.28,41.28,41.28,41.28,0.09,0.22%,1,41,0.0
60,107/04/03,0,-3,0,0,0 6,0,0 10,0.00%,-,0,41.19,41.19,41.19,41.19,-0.44,-1.06%,4,165,0.0
61,107/04/02,0,-1,0,0,0 9,0,0 2,0.00%,-,0,41.63,41.63,41.63,41.63,-0.09,-0.22%,2,83,0.0
62,107/03/30,0,0,0,0,0 6,0,0 3,0.00%,-,0,41.72,41.72,41.72,41.72,-0.04,-0.10%,1,42,0.0
63,107/03/28,0,-1,0,0,0 0,0,0 8,0.00%,-,0,41.76,41.76,41.76,41.76,-0.15,-0.36%,1,42,0.0
64,107/03/27,0,-4,0,0,0 8,0,0 7,0.00%,-,0,41.81,41.92,41.81,41.91,0.72,1.75%,4,168,0.0
65,107/03/26,0,-1,0,0,0 0,0,0 4,0.00%,-,0,41.19,41.19,41.19,41.19,0.08,0.19%,1,41,0.0
66,107/03/23,0,-4,0,0,0 9,0,0 8,0.00%,-,0,41.11,41.31,41.11,41.11,-0.42,-1.01%,4,165,0.0
67,107/03/22,0,-1,0,0,0 4,0,0 10,0.00%,-,0,41.8,41.87,41.53,41.53,0.17,0.41%,3,126,0.0
68,107/03/21,0,6,0,0,0 9,0,0 1,0.00%,-,0,41.61,41.61,41.36,41.36,-0.48,-1.15%,7,290,0.0
69,107/03/20,0,-2,0,0,0 9,0,0 4,0.00%,-,0,41.83,41.84,41.83,41.84,-0.09,-0.21%,2,84,0.0
70,107/03/19,0,-2,0,0,0 5,0,0 8,0.00%,-,0,41.75,41.93,41.75,41.93,0.53,1.28%,2,84,0.0
71,107/03/16,0,-2,0,0,0 1,0,0 6,0.00%,-,0,41.61,41.77,41.4,41.4,-0.19,-0.46%,4,166,0.0
72,107/03/15,0,13,0,0,0 5,0,0 3,0.00%,-,0,41.55,41.59,41.18,41.59,-0.25,-0.60%,17,701,0.0
73,107/03/14,0,-1,0,0,0 6,0,0 6,0.00%,-,0,42.5,42.5,41.84,41.84,0.26,0.63%,2,84,0.0
74,107/03/13,0,23,0,0,0 3,0,0 3,0.00%,-,0,41.51,41.58,41.51,41.58,-0.1,-0.24%,24,997,0.0
75,107/03/12,0,2,0,0,0 8,0,0 8,0.00%,-,0,41.3,41.76,41.3,41.68,0.38,0.92%,5,207,0.0
76,107/03/09,0,-1,0,0,0 6,0,0 10,0.00%,-,0,41.3,41.3,41.3,41.3,0.22,0.54%,1,41,0.0
77,107/03/08,0,-1,0,0,0 9,0,0 2,0.00%,-,0,41.08,41.08,41.08,41.08,0.14,0.34%,1,41,0.0
78,107/03/07,0,-1,0,0,0 7,0,0 10,0.00%,-,0,40.94,40.94,40.94,40.94,0.26,0.64%,3,123,0.0
79,107/03/06,0,26,0,0,0 2,0,0 5,0.00%,-,0,41.32,41.32,40.66,40.68,-0.64,-1.55%,29,1181,0.0
80,107/03/01,0,-1,0,0,0 7,0,0 0,0.00%,-,0,41.55,41.55,41.55,41.55,-0.19,-0.46%,1,42,0.0
81,107/02/27,0,-3,0,0,0 7,0,0 5,0.00%,-,0,42.03,42.03,41.74,41.74,0.08,0.19%,5,210,0.0
82,107/02/26,0,-9,0,0,0 6,0,0 3,0.00%,-,0,41.91,41.91,41.66,41.66,0.09,0.22%,10,417,0.0
83,107/02/23,0,-2,0,0,0 3,0,0 8,0.00%,-,0,41.75,41.75,41.57,41.57,0.83,2.04%,3,127,0.0
84,107/02/22,0,-4,0,0,0 0,0,0 8,0.00%,-,0,40.81,40.81,40.74,40.74,-0.02,-0.05%,4,163,0.0
85,107/02/21,0,-2,0,0,0 8,0,0 7,0.00%,-,0,40.48,40.76,40.48,40.76,0.8,2.00%,4,163,0.0
86,107/02/12,0,-1,0,0,0 0,0,0 4,0.00%,-,0,39.96,39.96,39.96,39.96,0.83,2.12%,1,42,0.0
87,107/02/09,0,7,0,0,0 9,0,0 8,0.00%,-,0,40.21,40.21,39.0,39.13,-1.59,-3.90%,11,434,0.0
88,107/02/08,0,-1,0,0,0 4,0,0 10,0.00%,-,0,40.72,40.72,40.72,40.72,0.22,0.54%,1,41,0.0
89,107/02/07,0,-1,0,0,0 9,0,0 1,0.00%,-,0,40.65,41.12,40.5,40.5,1.01,2.56%,7,285,0.0
90,107/02/06,0,-1,0,0,0 9,0,0 4,0.00%,-,0,40.6,40.6,39.49,39.49,-1.94,-4.68%,3,124,0.0
91,107/02/05,0,-2,0,0,0 5,0,0 8,0.00%,-,0,41.37,41.43,41.37,41.43,-0.41,-0.98%,2,83,0.0
92,107/02/02,0,-2,0,0,0 1,0,0 6,0.00%,-,0,41.91,41.91,41.84,41.84,0.06,0.14%,2,84,0.0
93,107/02/01,0,2,0,0,0 5,0,0 3,0.00%,-,0,41.93,41.93,41.78,41.78,0.19,0.46%,2,84,0.0
94,107/01/31,0,-1,0,0,0 7,0,0 5,0.00%,-,0,41.73,41.73,41.59,41.59,-0.51,-1.21%,2,83,0.0
95,107/01/30,0,-1,0,0,0 6,0,0 3,0.00%,-,0,42.1,42.1,42.1,42.1,0.0,0.00%,2,84,0.0
96,107/01/29,0,-1,0,0,0 3,0,0 8,0.00%,-,0,42.17,42.17,42.1,42.1,0.2,0.48%,4,168,0.0
97,107/01/26,0,-2,0,0,0 0,0,0 8,0.00%,-,0,41.9,41.9,41.9,41.9,0.05,0.12%,2,84,0.0
98,107/01/25,0,2,0,0,0 8,0,0 7,0.00%,-,0,41.44,41.85,41.44,41.85,0.41,0.99%,3,125,0.0
99,107/01/24,0,7,0,0,0 0,0,0 4,0.00%,-,0,41.44,41.46,41.44,41.44,-0.81,-1.92%,7,294,0.0
100,107/01/23,0,-4,0,0,0 9,0,0 8,0.00%,-,0,42.07,42.29,42.07,42.25,0.32,0.76%,4,169,0.0
101,107/01/22,0,3,0,0,0 4,0,0 10,0.00%,-,0,41.9,42.03,41.9,41.93,0.08,0.19%,4,168,0.0
102,107/01/19,0,9,0,0,0 9,0,0 1,0.00%,-,0,42.5,42.5,41.85,41.85,-0.65,-1.53%,15,630,0.0
103,107/01/18,0,-1,0,0,0 9,0,0 4,0.00%,-,0,42.39,42.5,42.39,42.5,0.37,0.88%,2,85,0.0
104,107/01/17,0,-2,0,0,0 5,0,0 8,0.00%,-,0,42.4,42.4,42.13,42.13,-0.25,-0.59%,6,254,0.0
105,107/01/16,0,0,0,0,0 1,0,0 6,0.00%,-,0,42.43,42.43,42.36,42.38,0.13,0.31%,5,212,0.0
106,107/01/15,0,-1,0,0,0 5,0,0 3,0.00%,-,0,42.17,42.31,42.17,42.25,0.88,2.13%,4,169,0.0
107,107/01/11,0,16,0,0,0 3,0,0 3,0.00%,-,0,41.25,41.45,41.16,41.37,-0.31,-0.74%,19,785,0.0
108,107/01/10,0,9,0,0,0 8,0,0 8,0.00%,-,0,42.0,42.0,41.62,41.68,-0.12,-0.29%,11,459,0.0
109,107/01/09,0,-3,0,0,0 6,0,0 10,0.00%,-,0,41.9,41.9,41.8,41.8,0.01,0.02%,4,167,0.0
110,107/01/08,0,-3,0,0,0 9,0,0 2,0.00%,-,0,41.42,41.79,41.42,41.79,0.82,2.00%,3,125,0.0
111,107/01/05,0,1,0,0,0 7,0,0 10,0.00%,-,0,40.94,41.27,40.94,40.97,0.3,0.74%,7,287,0.0
112,107/01/04,0,2,0,0,0 2,0,0 5,0.00%,-,0,40.47,40.67,40.47,40.67,0.03,0.07%,3,122,0.0
113,107/01/03,0,7,0,0,0 1,0,0 10,0.00%,-,0,40.2,40.64,40.2,40.64,0.44,1.09%,9,365,0.0
114,107/01/02,0,6,0,0,0 7,0,0 0,0.00%,-,0,40.15,40.2,40.15,40.2,0.05,0.12%,6,241,0.0
115,106/12/28,0,1,0,0,-1 6,0,0 3,0.00%,-,0,40.15,40.15,40.15,40.15,-0.02,-0.05%,2,80,0.0
116,106/12/27,0,-3,0,1,0 3,0,0 8,0.08%,0.00%,0,39.88,40.17,39.88,40.17,0.35,0.88%,3,120,0.0
117,106/12/26,0,1,0,1,0 0,0,0 8,0.08%,0.00%,0,39.82,39.82,39.82,39.82,0.0,0.00%,2,80,0.0
118,106/12/25,0,1,0,1,0 8,0,0 7,0.08%,0.00%,0,39.82,39.82,39.82,39.82,-0.2,-0.50%,2,80,0.0
119,106/12/22,0,-1,0,1,0 0,0,0 4,0.08%,0.00%,0,40.02,40.02,40.02,40.02,0.12,0.30%,1,40,0.0
120,106/12/21,0,3,0,1,0 9,0,0 8,0.08%,0.00%,0,39.74,39.9,39.74,39.9,-0.03,-0.08%,4,159,0.0
121,106/12/19,0,2,0,1,0 9,0,0 1,0.08%,0.00%,0,40.55,40.55,39.93,39.93,-0.54,-1.33%,14,564,0.0
122,106/12/18,0,-2,0,1,0 9,0,0 4,0.08%,0.00%,0,40.2,40.47,40.2,40.47,0.38,0.95%,2,81,0.0
123,106/12/15,0,-3,-1,1,0 5,0,0 8,0.08%,0.00%,0,40.09,40.09,40.09,40.09,0.0,0.00%,7,281,0.0
124,106/12/14,0,0,0,1,0 1,0,0 6,0.08%,0.00%,0,40.5,40.7,40.09,40.09,-0.13,-0.32%,9,364,0.0
125,106/12/13,0,-2,0,1,0 5,0,0 3,0.08%,0.00%,0,40.13,40.22,40.13,40.22,0.41,1.03%,3,121,0.0
126,106/12/12,0,-1,0,1,0 6,0,0 6,0.08%,0.00%,0,39.81,39.81,39.81,39.81,0.1,0.25%,1,40,0.0
127,106/12/11,0,2,0,1,0 3,0,0 3,0.08%,0.00%,0,39.97,39.97,39.71,39.71,-0.27,-0.68%,4,174,0.0
128,106/12/07,0,0,0,1,0 6,0,0 10,0.08%,0.00%,0,40.0,40.0,39.98,39.98,-0.02,-0.05%,3,120,0.0
129,106/12/06,0,11,-2,1,0 9,0,0 2,0.08%,0.00%,0,38.97,40.13,38.97,40.0,1.01,2.59%,43,1716,0.0
130,106/12/05,0,2,0,1,0 7,0,0 10,0.08%,0.00%,0,39.01,39.25,38.81,38.99,-0.12,-0.31%,26,1013,0.0
131,106/12/04,0,9,0,1,0 2,0,0 5,0.08%,0.00%,0,39.99,39.99,38.69,39.11,-0.88,-2.20%,15,589,0.0
132,106/12/01,0,3,0,1,-2 1,0,0 10,0.08%,0.00%,0,39.22,39.99,39.22,39.99,0.77,1.96%,7,277,0.0
133,106/11/30,0,3,0,3,0 7,0,0 5,0.24%,0.00%,0,39.52,39.52,39.19,39.22,-0.38,-0.96%,5,197,0.0
134,106/11/29,0,0,0,3,0 6,0,0 3,0.24%,0.00%,0,39.58,39.76,39.58,39.6,0.02,0.05%,6,238,0.0
135,106/11/28,0,-2,0,3,0 3,0,0 8,0.24%,0.00%,0,39.09,39.58,39.09,39.58,0.66,1.70%,7,275,0.0
136,106/11/27,0,3,0,3,0 0,0,0 8,0.24%,0.00%,0,39.2,39.2,38.92,38.92,-0.82,-2.06%,5,195,0.0
137,106/11/24,0,1,0,3,-1 8,0,0 7,0.24%,0.00%,0,39.81,39.81,39.74,39.74,-0.26,-0.65%,4,159,0.0
138,106/11/23,0,-19,0,4,1 0,0,0 4,0.32%,0.00%,0,39.26,40.1,39.26,40.0,1.0,2.56%,26,1039,0.0
139,106/11/22,0,-4,0,3,3 9,0,0 8,0.24%,0.00%,0,40.31,40.31,39.0,39.0,0.5,1.30%,37,1465,0.0
140,106/11/21,0,-1,0,0,0 4,0,0 10,0.00%,-,0,37.9,38.5,37.9,38.5,0.76,2.01%,5,194,0.0
141,106/11/20,0,-1,0,0,0 9,0,0 1,0.00%,-,0,37.74,37.74,37.74,37.74,0.21,0.56%,1,38,0.0
142,106/11/17,0,6,0,0,0 9,0,0 4,0.00%,-,0,37.85,37.85,37.53,37.53,-0.49,-1.29%,11,415,0.0
143,106/11/16,0,-2,0,0,0 5,0,0 8,0.00%,-,0,37.95,38.02,37.95,38.02,0.29,0.77%,2,76,0.0
144,106/11/15,0,0,0,0,0 1,0,0 6,0.00%,-,0,37.7,37.9,37.7,37.73,-0.28,-0.74%,7,264,0.0
145,106/11/14,0,-2,0,0,0 5,0,0 3,0.00%,-,0,37.97,38.01,37.97,38.01,0.25,0.66%,2,76,0.0
146,106/11/13,0,-1,0,0,0 6,0,0 6,0.00%,-,0,37.76,37.76,37.76,37.76,-0.06,-0.16%,1,38,0.0
147,106/11/09,0,-1,0,0,0 8,0,0 8,0.00%,-,0,37.82,37.82,37.82,37.82,0.1,0.27%,1,38,0.0
148,106/11/07,0,-2,0,0,0 9,0,0 2,0.00%,-,0,37.54,37.72,37.5,37.72,0.43,1.15%,4,150,0.0
149,106/11/06,0,2,0,0,0 7,0,0 10,0.00%,-,0,37.29,37.29,37.29,37.29,-0.14,-0.37%,2,75,0.0
150,106/11/03,0,0,0,0,0 2,0,0 5,0.00%,-,0,37.43,37.43,37.43,37.43,0.0,0.00%,1,37,0.0
151,106/11/02,0,13,0,0,0 1,0,0 10,0.00%,-,0,37.84,37.87,37.43,37.43,-0.69,-1.81%,21,790,0.0
152,106/10/31,0,0,0,0,0 7,0,0 5,0.00%,-,0,38.12,38.12,38.12,38.12,0.0,0.00%,1,38,0.0
153,106/10/30,0,-1,0,0,0 6,0,0 3,0.00%,-,0,38.12,38.12,38.12,38.12,0.07,0.18%,1,38,0.0
154,106/10/27,0,-1,0,0,0 3,0,0 8,0.00%,-,0,38.0,38.05,38.0,38.05,0.42,1.12%,3,114,0.0
155,106/10/26,0,1,0,0,0 0,0,0 8,0.00%,-,0,37.67,37.67,37.63,37.63,-0.27,-0.71%,2,75,0.0
156,106/10/25,0,0,0,0,0 8,0,0 7,0.00%,-,0,37.9,37.9,37.9,37.9,0.39,1.04%,2,76,0.0
157,106/10/24,0,9,0,0,0 0,0,0 4,0.00%,-,0,37.58,37.59,37.51,37.51,-0.16,-0.42%,11,413,0.0
158,106/10/23,0,1,0,0,0 9,0,0 8,0.00%,-,0,37.66,37.67,37.66,37.67,0.16,0.43%,2,75,0.0
159,106/10/20,0,3,0,0,-3 4,0,0 10,0.00%,-,0,37.59,37.59,37.51,37.51,-0.23,-0.61%,3,113,0.0
160,106/10/19,0,2,0,3,0 9,0,0 1,0.24%,0.00%,0,37.83,37.83,37.74,37.74,-0.07,-0.19%,3,113,0.0
161,106/10/18,0,0,0,3,0 9,0,0 4,0.24%,0.00%,0,38.09,38.09,37.81,37.81,-0.48,-1.25%,2,78,0.0
162,106/10/17,0,-5,0,3,3 5,0,0 8,0.24%,0.00%,0,38.13,38.3,38.13,38.29,0.39,1.03%,7,268,0.0
163,106/10/13,0,1,0,0,0 5,0,0 3,0.00%,-,0,38.08,38.08,37.9,37.9,-0.18,-0.47%,4,152,0.0
164,106/10/12,0,-1,0,0,0 6,0,0 6,0.00%,-,0,38.08,38.08,38.08,38.08,0.03,0.08%,1,38,0.0
165,106/10/11,0,-2,0,0,0 3,0,0 3,0.00%,-,0,37.93,38.05,37.93,38.05,0.69,1.85%,3,114,0.0
166,106/10/06,0,18,0,0,0 8,0,0 8,0.00%,-,0,37.96,37.96,37.36,37.36,-0.52,-1.37%,20,751,0.0
167,106/10/03,0,-2,0,0,0 9,0,0 2,0.00%,-,0,37.88,37.88,37.88,37.88,0.0,0.00%,2,76,0.0
168,106/09/30,0,1,0,0,0 7,0,0 5,0.00%,-,0,37.68,37.88,37.68,37.88,0.2,0.53%,3,113,0.0
169,106/09/29,0,5,0,0,0 6,0,0 3,0.00%,-,0,37.97,37.97,37.68,37.68,-0.58,-1.52%,6,227,0.0
170,106/09/28,0,-3,0,0,0 3,0,0 8,0.00%,-,0,38.3,38.3,38.26,38.26,0.0,0.00%,3,115,0.0
171,106/09/27,0,-3,0,0,0 0,0,0 8,0.00%,-,0,38.09,38.26,38.08,38.26,0.14,0.37%,4,153,0.0
172,106/09/26,0,-2,0,0,0 8,0,0 7,0.00%,-,0,38.12,38.12,38.12,38.12,0.32,0.85%,2,76,0.0
173,106/09/25,0,-1,-1,0,0 0,0,0 4,0.00%,-,0,38.1,38.1,37.8,37.8,-0.35,-0.92%,2,81,0.0
174,106/09/22,0,-1,0,0,0 9,0,0 8,0.00%,-,0,38.15,38.15,38.15,38.15,-0.16,-0.42%,1,38,0.0
175,106/09/21,0,-1,0,0,0 4,0,0 10,0.00%,-,0,38.31,38.31,38.31,38.31,0.02,0.05%,1,38,0.0
176,106/09/19,0,0,0,0,0 9,0,0 4,0.00%,-,0,38.28,38.29,38.28,38.29,0.0,0.00%,3,115,0.0
177,106/09/18,0,-2,0,0,0 5,0,0 8,0.00%,-,0,38.22,38.29,38.22,38.29,0.42,1.11%,2,77,0.0
178,106/09/15,0,-2,0,0,0 1,0,0 6,0.00%,-,0,37.87,37.87,37.87,37.87,-0.18,-0.47%,2,76,0.0
179,106/09/13,0,-1,0,0,0 6,0,0 6,0.00%,-,0,37.96,38.05,37.96,38.05,0.08,0.21%,2,76,0.0
180,106/09/12,0,-2,0,0,0 3,0,0 3,0.00%,-,0,37.97,37.97,37.97,37.97,0.3,0.80%,2,76,0.0
181,106/09/11,0,8,0,0,0 8,0,0 8,0.00%,-,0,38.04,38.04,37.67,37.67,-0.61,-1.59%,9,341,0.0
182,106/09/07,0,-3,0,0,0 9,0,0 2,0.00%,-,0,38.21,38.28,38.21,38.28,0.11,0.29%,3,115,0.0
183,106/09/06,0,-1,0,0,0 7,0,0 10,0.00%,-,0,38.17,38.17,38.17,38.17,0.0,0.00%,1,38,0.0
184,106/09/05,0,-2,0,0,0 2,0,0 5,0.00%,-,0,38.17,38.17,38.17,38.17,0.28,0.74%,2,76,0.0
185,106/09/04,0,0,0,0,0 1,0,0 10,0.00%,-,0,38.31,38.31,37.89,37.89,-0.26,-0.68%,2,76,0.0
186,106/09/01,0,448,0,0,0 7,0,0 0,0.00%,-,0,37.51,38.5,37.51,38.15,1.12,3.02%,504,19363,0.0
187,106/08/31,0,54,0,0,-5 7,0,0 5,0.00%,-,0,37.52,37.53,36.93,37.03,-0.38,-1.02%,60,2227,0.0
188,106/08/29,0,-1,0,5,0 3,0,0 8,0.37%,0.00%,0,37.38,37.41,37.37,37.41,0.01,0.03%,4,150,0.0
189,106/08/28,0,2,0,5,0 0,0,0 8,0.37%,0.00%,0,37.42,37.42,37.4,37.4,-0.2,-0.53%,4,139,0.0
190,106/08/23,0,7,0,5,0 9,0,0 8,0.37%,0.00%,0,37.34,37.6,37.11,37.6,0.37,0.99%,9,341,0.0
191,106/08/22,0,0,0,5,0 4,0,0 10,0.37%,0.00%,0,37.1,37.23,36.8,37.23,0.39,1.06%,3,111,0.0
192,106/08/21,0,-1,0,5,0 9,0,0 1,0.37%,0.00%,0,36.84,36.84,36.84,36.84,0.14,0.38%,1,37,0.0
193,106/08/18,0,0,0,5,0 9,0,0 4,0.37%,0.00%,0,36.7,36.7,36.7,36.7,-0.38,-1.02%,1,37,0.0
194,106/08/17,0,0,0,5,0 5,0,0 8,0.37%,0.00%,0,36.78,37.08,36.78,37.08,0.74,2.04%,5,185,0.0
195,106/08/16,0,12,0,5,0 1,0,0 6,0.37%,0.00%,0,36.57,36.62,36.34,36.34,-0.51,-1.38%,14,511,0.0
196,106/08/15,0,10,0,5,0 5,0,0 3,0.37%,0.00%,0,37.03,37.03,36.55,36.85,-0.23,-0.62%,18,669,0.0
197,106/08/14,0,0,0,5,0 6,0,0 6,0.37%,0.00%,0,37.08,37.08,37.08,37.08,-0.2,-0.54%,2,74,0.0
198,106/08/11,0,-1,0,5,0 3,0,0 3,0.37%,0.00%,0,37.28,37.28,37.28,37.28,0.09,0.24%,1,41,0.0
199,106/08/10,0,7,0,5,0 8,0,0 8,0.37%,0.00%,0,37.73,37.73,37.15,37.19,-0.94,-2.47%,9,337,0.0
200,106/08/09,0,99,0,5,-1 6,0,0 10,0.33%,0.00%,0,38.17,38.17,38.0,38.13,-0.09,-0.24%,215,8189,0.0
201,106/08/08,0,64,0,6,6 9,0,0 2,0.40%,0.00%,0,36.6,38.22,36.6,38.22,1.72,4.71%,319,12150,0.0
202,106/08/07,0,9,0,0,0 7,0,0 10,0.00%,-,0,36.48,36.5,36.48,36.5,0.1,0.27%,10,365,0.0
203,106/08/03,0,0,0,0,0 1,0,0 10,0.00%,-,0,36.4,36.4,36.4,36.4,0.0,0.00%,1,44,0.0
204,106/08/02,0,0,0,0,0 7,0,0 0,0.00%,-,0,36.4,36.4,36.4,36.4,0.29,0.80%,1,41,0.0
205,106/07/31,0,0,0,0,0 7,0,0 5,0.00%,-,0,36.35,36.35,36.11,36.11,-0.28,-0.77%,2,72,0.0
206,106/07/28,0,-1,0,0,0 6,0,0 3,0.00%,-,0,36.41,36.41,36.39,36.39,0.15,0.41%,2,76,0.0
207,106/07/27,0,2,0,0,0 3,0,0 8,0.00%,-,0,36.35,36.35,36.24,36.24,-0.37,-1.01%,6,218,0.0
208,106/07/26,0,0,0,0,0 0,0,0 8,0.00%,-,0,36.61,36.61,36.61,36.61,0.11,0.30%,1,37,0.0
209,106/07/25,0,-1,0,0,0 8,0,0 7,0.00%,-,0,36.5,36.5,36.47,36.5,0.48,1.33%,6,224,0.0
210,106/07/24,0,2,0,0,0 0,0,0 4,0.00%,-,0,36.31,36.31,36.0,36.02,-0.62,-1.69%,10,361,0.0
211,106/07/21,0,-1,0,0,0 9,0,0 8,0.00%,-,0,36.64,36.64,36.64,36.64,0.03,0.08%,1,37,0.0
212,106/07/20,0,0,0,0,0 4,0,0 10,0.00%,-,0,36.61,36.61,36.61,36.61,-0.08,-0.22%,1,37,0.0
213,106/07/19,0,2,0,0,0 9,0,0 1,0.00%,-,0,36.76,36.76,36.65,36.69,-0.21,-0.57%,5,184,0.0
214,106/07/18,0,-1,0,0,0 9,0,0 4,0.00%,-,0,36.88,36.9,36.88,36.9,0.17,0.46%,4,148,0.0
215,106/07/17,0,0,0,0,0 5,0,0 8,0.00%,-,0,36.63,36.94,36.63,36.73,0.2,0.55%,3,121,0.0
216,106/07/13,0,0,0,0,0 5,0,0 3,0.00%,-,0,36.4,36.53,36.4,36.53,0.29,0.80%,3,110,0.0
217,106/07/11,0,-1,0,0,0 3,0,0 3,0.00%,-,0,36.24,36.24,36.24,36.24,0.35,0.98%,1,36,0.0
218,106/07/10,0,2,0,0,0 8,0,0 8,0.00%,-,0,36.02,36.02,35.89,35.89,-0.21,-0.58%,3,108,0.0
219,106/07/07,0,-1,0,0,0 6,0,0 10,0.00%,-,0,35.84,36.1,35.84,36.1,0.11,0.31%,5,179,0.0
220,106/07/06,0,0,0,0,-1 9,0,0 2,0.00%,-,0,36.1,36.1,35.99,35.99,0.01,0.03%,3,108,0.0
221,106/07/05,0,0,0,1,0 7,0,0 10,0.07%,0.00%,0,35.99,35.99,35.98,35.98,-0.23,-0.64%,2,72,0.0
222,106/07/04,0,-1,0,1,0 2,0,0 5,0.07%,0.00%,0,36.15,36.47,36.15,36.21,0.48,1.34%,3,119,0.0
223,106/07/03,0,2,0,1,1 1,0,0 10,0.07%,0.00%,0,36.1,36.1,35.73,35.73,-0.09,-0.25%,6,215,0.0
224,106/06/30,0,0,0,0,0 7,0,0 5,0.00%,-,0,35.82,35.82,35.82,35.82,-0.27,-0.75%,2,72,0.0
