,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
82,107/02/07,0,3,0,0,0 9,0,0 1,0.00%,-,0,37.2,37.57,37.2,37.23,0.71,1.94%,16,600,0
83,107/02/06,0,-16,0,0,0 9,0,0 4,0.00%,-,0,37.45,37.45,36.52,36.52,-2.03,-5.27%,19,701,0
84,107/02/05,0,-1,0,0,0 5,0,0 8,0.00%,-,0,38.64,38.64,38.55,38.55,-0.89,-2.26%,3,116,0
85,107/02/02,0,-3,0,0,0 1,0,0 6,0.00%,-,0,39.46,39.46,39.4,39.44,-0.02,-0.05%,3,118,0
86,107/02/01,0,5,0,0,0 5,0,0 3,0.00%,-,0,39.55,39.55,39.46,39.46,0.17,0.43%,6,237,0
87,107/01/31,0,34,0,0,-1 7,0,0 5,0.00%,-,0,38.1,39.29,38.1,39.29,0.14,0.36%,49,1912,0
88,107/01/30,0,-8,0,1,0 6,0,0 3,0.05%,0.00%,0,39.49,39.49,39.15,39.15,-0.35,-0.89%,13,511,0
89,107/01/29,0,-34,0,1,0 3,0,0 8,0.05%,0.00%,0,40.2,40.2,39.5,39.5,-0.81,-2.01%,38,1512,0
90,107/01/26,0,-62,0,1,1 0,0,0 8,0.05%,0.00%,0,40.4,40.4,40.1,40.31,-0.11,-0.27%,66,2655,0
91,107/01/25,0,-2,0,0,0 8,0,0 7,0.00%,-,0,40.42,40.42,40.42,40.42,-0.42,-1.03%,1,40,0
92,107/01/23,0,-1,0,0,0 9,0,0 8,0.00%,-,0,40.84,40.84,40.84,40.84,0.34,0.84%,1,41,0
93,107/01/22,0,4,0,0,0 4,0,0 10,0.00%,-,0,40.24,40.5,40.24,40.5,0.49,1.22%,6,242,0
94,107/01/18,0,-2,0,0,0 9,0,0 4,0.00%,-,0,39.56,40.01,39.56,40.01,0.68,1.73%,4,160,0
95,107/01/17,0,-1,0,0,0 5,0,0 8,0.00%,-,0,39.33,39.33,39.32,39.33,0.16,0.41%,3,118,0
96,107/01/16,0,0,0,0,0 1,0,0 6,0.00%,-,0,38.87,39.17,38.87,39.17,0.02,0.05%,2,78,0
97,107/01/15,0,-6,0,0,0 5,0,0 3,0.00%,-,0,38.68,39.15,38.68,39.15,0.48,1.24%,13,508,0
98,107/01/09,0,2,0,0,0 6,0,0 10,0.00%,-,0,38.67,38.67,38.67,38.67,-0.34,-0.87%,2,77,0
99,107/01/08,0,-1,0,0,0 9,0,0 2,0.00%,-,0,39.01,39.01,39.01,39.01,0.4,1.04%,1,39,0
100,107/01/04,0,1,0,0,0 2,0,0 5,0.00%,-,0,38.61,38.61,38.61,38.61,0.21,0.55%,1,39,0
101,107/01/03,0,7,0,0,0 1,0,0 10,0.00%,-,0,38.44,38.44,38.4,38.4,0.49,1.29%,8,307,0
102,107/01/02,0,2,0,0,0 7,0,0 0,0.00%,-,0,37.88,37.91,37.88,37.91,-0.19,-0.50%,2,76,0
103,106/12/29,0,1,0,0,0 7,0,0 5,0.00%,-,0,38.1,38.1,38.1,38.1,0.97,2.61%,1,38,0
104,106/12/27,0,1,0,0,0 3,0,0 8,0.00%,-,0,37.13,37.13,37.13,37.13,-0.34,-0.91%,1,37,0
105,106/12/26,0,-1,0,0,0 0,0,0 8,0.00%,-,0,37.47,37.47,37.47,37.47,0.06,0.16%,1,37,0
106,106/12/25,0,1,0,0,0 8,0,0 7,0.00%,-,0,37.41,37.41,37.41,37.41,-0.12,-0.32%,1,37,0
107,106/12/22,0,-1,0,0,0 0,0,0 4,0.00%,-,0,37.53,37.53,37.53,37.53,-0.13,-0.35%,1,38,0
108,106/12/21,0,-2,0,0,0 9,0,0 8,0.00%,-,0,37.69,37.69,37.66,37.66,0.16,0.43%,2,75,0
109,106/12/19,0,0,0,0,0 9,0,0 1,0.00%,-,0,37.5,37.5,37.5,37.5,0.0,0.00%,1,38,0
110,106/12/18,0,0,0,0,0 9,0,0 4,0.00%,-,0,37.5,37.5,37.5,37.5,-0.05,-0.13%,1,38,0
111,106/12/13,0,-1,0,0,0 5,0,0 3,0.00%,-,0,37.55,37.55,37.55,37.55,0.17,0.45%,1,38,0
112,106/12/11,0,1,0,0,0 3,0,0 3,0.00%,-,0,37.38,37.38,37.38,37.38,0.38,1.03%,1,37,0
113,106/12/08,0,7,0,0,0 8,0,0 8,0.00%,-,0,37.06,37.06,36.96,37.0,-0.32,-0.86%,7,259,0
114,106/12/07,0,-1,0,0,0 6,0,0 10,0.00%,-,0,37.32,37.32,37.32,37.32,-0.31,-0.82%,1,37,0
115,106/12/06,0,0,0,0,0 9,0,0 2,0.00%,-,0,37.76,37.76,37.63,37.63,-0.52,-1.36%,6,226,0
116,106/12/05,0,-1,0,0,0 7,0,0 10,0.00%,-,0,38.15,38.15,38.15,38.15,0.29,0.77%,1,38,0
117,106/12/04,0,1,0,0,0 2,0,0 5,0.00%,-,0,37.86,37.86,37.86,37.86,-0.23,-0.60%,1,38,0
118,106/12/01,0,-1,0,0,0 1,0,0 10,0.00%,-,0,38.09,38.09,38.09,38.09,-0.82,-2.11%,1,38,0
119,106/11/27,0,1,0,0,0 0,0,0 8,0.00%,-,0,38.91,38.91,38.91,38.91,-0.4,-1.02%,2,78,0
120,106/11/22,0,1,0,0,0 9,0,0 8,0.00%,-,0,39.31,39.31,39.31,39.31,0.22,0.56%,1,39,0
121,106/11/21,0,-1,0,0,0 4,0,0 10,0.00%,-,0,39.09,39.09,39.09,39.09,0.46,1.19%,1,39,0
122,106/11/20,0,4,0,0,0 9,0,0 1,0.00%,-,0,38.63,38.63,38.63,38.63,-0.49,-1.25%,4,155,0
123,106/11/17,0,0,0,0,0 9,0,0 4,0.00%,-,0,39.12,39.12,39.12,39.12,0.36,0.93%,1,39,0
124,106/11/16,0,-1,0,0,0 5,0,0 8,0.00%,-,0,38.76,38.76,38.76,38.76,0.02,0.05%,1,39,0
125,106/11/15,0,-3,0,0,0 1,0,0 6,0.00%,-,0,38.82,38.82,38.74,38.74,-0.3,-0.77%,3,116,0
126,106/11/14,0,-1,0,0,0 5,0,0 3,0.00%,-,0,39.04,39.04,39.04,39.04,0.22,0.57%,1,39,0
127,106/11/13,0,2,0,0,0 6,0,0 6,0.00%,-,0,38.84,38.84,38.82,38.82,-0.25,-0.64%,2,78,0
128,106/11/10,0,-1,0,0,0 3,0,0 3,0.00%,-,0,39.07,39.07,39.07,39.07,-0.38,-0.96%,2,78,0
129,106/11/09,0,-2,0,0,0 8,0,0 8,0.00%,-,0,39.43,39.45,39.43,39.45,-0.06,-0.15%,2,79,0
130,106/11/07,0,-1,0,0,0 9,0,0 2,0.00%,-,0,39.51,39.51,39.51,39.51,0.14,0.36%,1,40,0
131,106/11/06,0,-2,0,0,0 7,0,0 10,0.00%,-,0,39.37,39.37,39.37,39.37,-0.01,-0.03%,2,79,0
132,106/11/03,0,-1,0,0,0 2,0,0 5,0.00%,-,0,39.38,39.38,39.38,39.38,0.07,0.18%,1,39,0
133,106/11/01,0,1,0,0,0 7,0,0 0,0.00%,-,0,39.31,39.31,39.31,39.31,0.0,0.00%,1,39,0
134,106/10/30,0,1,0,0,0 6,0,0 3,0.00%,-,0,39.31,39.31,39.31,39.31,0.59,1.52%,1,39,0
135,106/10/26,0,4,0,0,0 0,0,0 8,0.00%,-,0,39.16,39.16,38.72,38.72,-0.45,-1.15%,5,194,0
136,106/10/25,0,-1,0,0,0 8,0,0 7,0.00%,-,0,39.17,39.17,39.17,39.17,0.15,0.38%,1,39,0
137,106/10/23,0,1,0,0,0 9,0,0 8,0.00%,-,0,39.02,39.02,39.02,39.02,0.15,0.39%,2,78,0
138,106/10/18,0,7,0,0,0 9,0,0 4,0.00%,-,0,38.87,38.87,38.87,38.87,-0.33,-0.84%,7,272,0
139,106/10/17,0,-1,0,0,0 5,0,0 8,0.00%,-,0,39.2,39.2,39.2,39.2,0.39,1.00%,1,39,0
140,106/10/16,0,2,0,0,0 1,0,0 6,0.00%,-,0,38.86,38.86,38.81,38.81,0.19,0.49%,2,78,0
141,106/10/13,0,1,0,0,0 5,0,0 3,0.00%,-,0,38.62,38.62,38.62,38.62,0.19,0.49%,2,77,0
142,106/10/11,0,1,0,0,0 3,0,0 3,0.00%,-,0,38.43,38.43,38.43,38.43,0.28,0.73%,1,38,0
143,106/10/06,0,-1,0,0,0 8,0,0 8,0.00%,-,0,38.15,38.15,38.15,38.15,0.26,0.69%,1,38,0
144,106/10/03,0,-1,0,0,0 9,0,0 2,0.00%,-,0,37.89,37.89,37.89,37.89,0.37,0.99%,1,38,0
145,106/09/30,0,1,0,0,0 7,0,0 5,0.00%,-,0,37.27,37.52,37.27,37.52,0.59,1.60%,11,410,0
146,106/09/28,0,2,0,0,0 3,0,0 8,0.00%,-,0,36.93,36.93,36.93,36.93,-0.47,-1.26%,2,74,0
147,106/09/26,0,-1,0,0,0 8,0,0 7,0.00%,-,0,37.4,37.4,37.4,37.4,0.29,0.78%,1,37,0
148,106/09/25,0,2,0,0,0 0,0,0 4,0.00%,-,0,37.13,37.13,37.11,37.11,-1.12,-2.93%,2,74,0
149,106/09/21,0,-1,0,0,0 4,0,0 10,0.00%,-,0,38.23,38.23,38.23,38.23,-0.21,-0.55%,1,38,0
150,106/09/19,0,1,0,0,0 9,0,0 4,0.00%,-,0,38.3,38.44,38.3,38.44,0.28,0.73%,3,115,0
151,106/09/18,0,1,0,0,0 5,0,0 8,0.00%,-,0,38.15,38.16,38.15,38.16,0.01,0.03%,2,76,0
152,106/09/15,0,-1,0,0,0 1,0,0 6,0.00%,-,0,38.15,38.15,38.15,38.15,0.24,0.63%,1,38,0
153,106/09/13,0,14,-15,0,0 6,0,0 6,0.00%,-,0,38.28,38.28,37.89,37.91,-0.18,-0.47%,16,607,0
154,106/09/11,0,1,0,0,0 8,0,0 8,0.00%,-,0,38.09,38.09,38.09,38.09,0.22,0.58%,2,76,0
155,106/09/07,0,30,-31,0,0 9,0,0 2,0.00%,-,0,38.41,38.41,37.83,37.87,-0.09,-0.24%,32,1212,0
156,106/09/06,0,6,-7,0,0 7,0,0 10,0.00%,-,0,38.44,38.44,37.96,37.96,-0.47,-1.22%,8,304,0
157,106/09/05,0,-1,0,0,0 2,0,0 5,0.00%,-,0,38.43,38.43,38.43,38.43,0.37,0.97%,1,38,0
158,106/09/01,0,4,0,0,0 7,0,0 0,0.00%,-,0,38.06,38.06,38.06,38.06,0.04,0.11%,4,152,0
159,106/08/28,0,1,0,0,0 0,0,0 8,0.00%,-,0,38.02,38.02,38.02,38.02,0.46,1.22%,1,38,0
160,106/08/22,0,0,0,0,0 4,0,0 10,0.00%,-,0,37.56,37.56,37.56,37.56,0.34,0.91%,1,38,0
161,106/08/21,0,2,0,0,0 9,0,0 1,0.00%,-,0,37.21,37.22,37.21,37.22,0.01,0.03%,2,74,0
162,106/08/18,0,1,0,0,0 9,0,0 4,0.00%,-,0,37.21,37.21,37.21,37.21,-0.57,-1.51%,1,37,0
163,106/08/17,0,-1,0,0,0 5,0,0 8,0.00%,-,0,37.78,37.78,37.78,37.78,0.13,0.35%,1,38,0
164,106/08/16,0,-1,0,0,0 1,0,0 6,0.00%,-,0,37.65,37.65,37.65,37.65,0.03,0.08%,1,38,0
165,106/08/15,0,-1,0,0,0 5,0,0 3,0.00%,-,0,37.62,37.62,37.62,37.62,0.37,0.99%,1,38,0
166,106/08/14,0,2,0,0,0 6,0,0 6,0.00%,-,0,37.25,37.25,37.25,37.25,-1.08,-2.82%,2,75,0
167,106/08/09,0,-1,0,0,0 6,0,0 10,0.00%,-,0,38.33,38.33,38.33,38.33,-0.07,-0.18%,1,38,0
168,106/08/08,0,0,0,0,0 9,0,0 2,0.00%,-,0,38.4,38.4,38.4,38.4,0.0,0.00%,1,38,0
169,106/08/07,0,-2,0,0,0 7,0,0 10,0.00%,-,0,38.38,38.4,38.38,38.4,0.53,1.40%,3,115,0
170,106/08/03,0,-1,0,0,0 1,0,0 10,0.00%,-,0,37.87,37.87,37.87,37.87,0.0,0.00%,1,38,0
171,106/08/02,0,1,0,0,0 7,0,0 0,0.00%,-,0,37.87,37.87,37.87,37.87,0.43,1.15%,1,38,0
172,106/07/31,0,2,0,0,0 7,0,0 5,0.00%,-,0,37.46,37.46,37.44,37.44,-0.35,-0.93%,2,75,0
173,106/07/24,0,1,0,0,0 0,0,0 4,0.00%,-,0,38.03,38.03,37.79,37.79,-0.41,-1.07%,2,76,0
174,106/07/21,0,-1,0,0,0 9,0,0 8,0.00%,-,0,38.2,38.2,38.2,38.2,0.07,0.18%,1,38,0
175,106/07/18,0,0,0,0,0 9,0,0 4,0.00%,-,0,38.13,38.13,38.13,38.13,0.28,0.74%,1,38,0
176,106/07/17,0,2,0,0,0 5,0,0 8,0.00%,-,0,37.85,37.85,37.85,37.85,-0.26,-0.68%,2,76,0
177,106/07/13,0,-1,0,0,0 5,0,0 3,0.00%,-,0,38.11,38.11,38.11,38.11,0.49,1.30%,1,38,0
178,106/07/11,0,-1,0,0,0 3,0,0 3,0.00%,-,0,37.62,37.62,37.62,37.62,0.81,2.20%,1,38,0
179,106/07/10,0,1,0,0,0 8,0,0 8,0.00%,-,0,36.81,36.81,36.81,36.81,-0.47,-1.26%,1,37,0
180,106/07/06,0,0,0,0,0 9,0,0 2,0.00%,-,0,36.99,37.28,36.99,37.28,-0.14,-0.37%,2,74,0
181,106/07/05,0,-1,0,0,0 7,0,0 10,0.00%,-,0,37.42,37.42,37.42,37.42,0.0,0.00%,1,37,0
182,106/07/04,0,-1,0,0,0 2,0,0 5,0.00%,-,0,37.42,37.42,37.42,37.42,0.53,1.44%,1,37,0
183,106/06/30,0,15,0,0,0 7,0,0 5,0.00%,-,0,36.84,36.89,36.84,36.89,-0.23,-0.62%,15,553,0
184,106/06/28,0,1,0,0,0 3,0,0 8,0.00%,-,0,37.12,37.12,37.12,37.12,-0.06,-0.16%,1,37,0
185,106/06/26,0,3,0,0,0 8,0,0 7,0.00%,-,0,36.65,37.18,36.65,37.18,0.53,1.45%,3,111,0
186,106/06/23,0,1,0,0,0 0,0,0 4,0.00%,-,0,36.65,36.65,36.65,36.65,-0.29,-0.79%,1,37,0
187,106/06/22,0,33,0,0,0 9,0,0 8,0.00%,-,0,36.75,36.94,36.75,36.94,0.19,0.52%,35,1286,0
188,106/06/21,0,9,0,0,0 4,0,0 10,0.00%,-,0,36.35,36.75,36.35,36.75,0.35,0.96%,11,400,0
189,106/06/20,0,2,0,0,0 9,0,0 1,0.00%,-,0,36.1,36.4,36.1,36.4,0.3,0.83%,2,73,0
190,106/06/19,0,-1,0,0,0 9,0,0 4,0.00%,-,0,35.85,36.1,35.85,36.1,0.38,1.06%,4,144,0
191,106/06/16,0,-1,0,0,0 5,0,0 8,0.00%,-,0,35.72,35.72,35.72,35.72,0.32,0.90%,1,36,0
192,106/06/15,0,4,0,0,0 1,0,0 6,0.00%,-,0,35.4,35.4,35.4,35.4,-0.15,-0.42%,4,142,0
193,106/06/13,0,7,0,0,0 6,0,0 6,0.00%,-,0,35.7,35.7,35.55,35.55,-0.19,-0.53%,8,285,0
194,106/06/12,0,0,0,0,0 3,0,0 3,0.00%,-,0,35.74,35.74,35.74,35.74,-0.32,-0.89%,1,36,0
195,106/06/09,0,0,0,0,0 8,0,0 8,0.00%,-,0,36.06,36.06,36.06,36.06,-0.03,-0.08%,1,36,0
196,106/06/06,0,-1,0,0,0 7,0,0 10,0.00%,-,0,36.09,36.09,36.09,36.09,0.29,0.81%,1,36,0
197,106/06/05,0,0,0,0,0 2,0,0 5,0.00%,-,0,35.8,35.8,35.8,35.8,0.0,0.00%,1,36,0
198,106/06/03,0,0,0,0,0 1,0,0 10,0.00%,-,0,35.8,35.8,35.8,35.8,0.29,0.82%,1,36,0
199,106/06/02,0,25,0,0,0 7,0,0 0,0.00%,-,0,35.51,35.51,35.49,35.51,0.25,0.71%,25,888,0
200,106/06/01,0,2,0,0,0 6,0,0 1,0.00%,-,0,35.27,35.27,35.26,35.26,0.0,0.00%,2,71,0
201,106/05/31,0,2,0,0,0 7,0,0 5,0.00%,-,0,35.27,35.27,35.26,35.26,-0.13,-0.37%,2,71,0
202,106/05/26,0,1,0,0,0 6,0,0 3,0.00%,-,0,35.39,35.39,35.39,35.39,-0.23,-0.65%,1,35,0
203,106/05/25,0,-9,0,0,0 3,0,0 8,0.00%,-,0,35.03,35.62,35.03,35.62,0.32,0.91%,31,1098,0
204,106/05/24,0,0,0,0,0 0,0,0 8,0.00%,-,0,35.3,35.3,35.3,35.3,-0.15,-0.42%,1,35,0
205,106/05/23,0,0,0,0,0 8,0,0 7,0.00%,-,0,35.05,35.45,35.05,35.45,0.49,1.40%,2,71,0
206,106/05/22,0,3,0,0,0 0,0,0 4,0.00%,-,0,34.95,34.96,34.94,34.96,0.14,0.40%,3,105,0
207,106/05/18,0,2,0,0,0 4,0,0 10,0.00%,-,0,34.82,34.82,34.82,34.82,-0.57,-1.61%,2,70,0
208,106/05/17,0,-1,0,0,0 9,0,0 1,0.00%,-,0,35.39,35.39,35.39,35.39,-0.03,-0.08%,1,35,0
209,106/05/16,0,0,0,0,0 9,0,0 4,0.00%,-,0,35.14,35.42,35.14,35.42,-0.03,-0.08%,2,71,0
210,106/05/15,0,-1,0,0,0 5,0,0 8,0.00%,-,0,35.45,35.45,35.45,35.45,0.37,1.05%,1,35,0
211,106/05/12,0,1,0,0,0 1,0,0 6,0.00%,-,0,35.08,35.08,35.08,35.08,-0.1,-0.28%,1,35,0
212,106/05/11,0,1,0,0,0 5,0,0 3,0.00%,-,0,35.18,35.18,35.18,35.18,-0.26,-0.73%,1,35,0
213,106/05/09,0,-1,0,0,0 3,0,0 3,0.00%,-,0,35.44,35.44,35.44,35.44,0.64,1.84%,1,35,0
214,106/05/08,0,3,0,0,0 8,0,0 8,0.00%,-,0,34.76,34.8,34.76,34.8,0.15,0.43%,4,139,0
215,106/05/05,0,5,0,0,0 6,0,0 10,0.00%,-,0,34.74,34.74,34.65,34.65,-0.11,-0.32%,5,173,0
216,106/05/04,0,1,0,0,0 9,0,0 2,0.00%,-,0,34.76,34.76,34.76,34.76,-0.32,-0.91%,1,35,0
217,106/05/03,0,-11,0,0,0 7,0,0 10,0.00%,-,0,35.12,35.12,35.08,35.08,0.37,1.07%,21,737,0
218,106/05/02,0,1,0,0,0 2,0,0 5,0.00%,-,0,34.71,34.71,34.71,34.71,0.45,1.31%,1,35,0
