,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
70,107/03/21,-1100,-1104,3069,951,-7 9,257,2 1,0.74%,27.02%,0,83.8,84.1,83.6,83.85,0.05,0.06%,4892,410077,0
71,107/03/20,-1100,683,1311,958,-11 9,255,-23 4,0.74%,26.62%,0,83.2,83.8,83.2,83.8,-0.05,-0.06%,2895,241726,0
72,107/03/19,0,254,489,969,-37 5,278,17 8,0.75%,28.69%,0,83.65,84.1,83.45,83.85,-0.05,-0.06%,2036,170676,0
73,107/03/16,0,-1664,-332,1006,51 1,261,6 6,0.78%,25.94%,0,84.0,84.2,83.1,83.9,-0.35,-0.42%,5511,460022,0
74,107/03/15,0,-265,354,955,4 5,255,6 3,0.74%,26.70%,0,84.0,84.3,83.9,84.25,-0.05,-0.06%,3507,295015,0
75,107/03/14,600,-520,205,951,18 6,249,-36 6,0.74%,26.18%,0,84.35,84.45,84.0,84.3,-0.65,-0.77%,3416,287870,0
76,107/03/13,0,5736,2026,933,-29 3,285,-27 3,0.73%,30.55%,1,84.35,84.95,84.3,84.95,0.8,0.95%,9837,831704,0
77,107/03/12,500,3642,3847,962,-131 8,312,25 8,0.75%,32.43%,0,83.6,84.25,83.55,84.15,1.3,1.57%,8752,735446,0
78,107/03/09,0,998,-155,1093,-47 6,287,2 10,0.85%,26.26%,0,82.9,83.0,82.7,82.85,0.1,0.12%,2832,234740,0
79,107/03/08,0,187,2041,1140,-56 9,285,20 2,0.89%,25.00%,0,82.15,82.8,82.15,82.75,0.95,1.16%,3233,266947,0
80,107/03/07,0,-606,434,1196,-11 7,265,36 10,0.93%,22.16%,0,81.75,82.45,81.7,81.8,-0.35,-0.43%,2619,214899,0
81,107/03/06,-850,1908,2360,1207,-86 2,229,10 5,0.94%,18.97%,0,81.65,82.15,81.6,82.15,1.4,1.73%,5532,452834,0
82,107/03/05,0,452,-1036,1293,-44 1,219,13 10,1.01%,16.94%,1,81.1,81.5,80.65,80.75,-0.4,-0.49%,3724,301898,0
83,107/03/01,0,-533,-930,1388,-19 7,190,-8 0,1.08%,13.69%,0,81.55,81.95,81.15,81.75,-0.6,-0.73%,4344,354596,0
84,107/02/27,0,-275,5497,1407,-89 7,198,16 5,1.09%,14.07%,0,83.1,83.2,82.35,82.35,-0.05,-0.06%,7664,634417,0
85,107/02/26,0,-511,1377,1496,-170 6,182,16 3,1.16%,12.17%,0,82.55,82.8,82.35,82.4,0.4,0.49%,3289,271560,0
86,107/02/23,550,330,46,1666,-132 3,166,2 8,1.30%,9.96%,0,81.4,82.1,81.4,82.0,1.0,1.23%,3579,292845,0
87,107/02/22,0,-1356,-1511,1798,72 0,164,19 8,1.40%,9.12%,0,81.5,81.5,80.75,81.0,-0.5,-0.61%,3750,303822,0
88,107/02/21,1100,2311,-3518,1726,-117 8,145,24 7,1.34%,8.40%,7,81.4,81.7,81.1,81.5,1.8,2.26%,11646,948994,0
89,107/02/12,-300,-947,-4097,1844,13 0,121,17 4,1.44%,6.56%,9,79.55,79.9,79.4,79.7,0.65,0.82%,8444,672978,0
90,107/02/09,0,-236,-7121,1831,320 9,104,-6 8,1.46%,5.68%,21,78.6,79.2,78.0,79.05,-1.55,-1.92%,16211,1271812,0
91,107/02/08,0,-341,-2581,1511,-17 4,110,13 10,1.20%,7.28%,1,80.65,80.95,80.3,80.6,-0.05,-0.06%,4515,363477,0
92,107/02/07,0,-1865,-2829,1528,32 9,97,23 1,1.22%,6.35%,4,81.35,81.4,80.6,80.65,1.0,1.26%,10182,825540,0
93,107/02/06,-1100,-1403,-17799,1496,563 9,74,14 4,1.21%,4.95%,8,80.85,81.1,78.8,79.65,-3.95,-4.72%,32223,2574017,0
94,107/02/05,-815,-760,-3784,933,161 5,60,3 8,0.77%,6.43%,0,83.2,83.75,82.9,83.6,-1.3,-1.53%,7076,588994,0
95,107/02/02,0,261,-1960,772,128 1,57,40 6,0.63%,7.38%,0,84.85,85.15,84.35,84.9,-0.35,-0.41%,3082,261095,0
96,107/02/01,0,109,387,644,111 5,17,10 3,0.53%,2.64%,0,84.75,85.5,84.75,85.25,0.6,0.71%,2915,248421,0
97,107/01/31,-285,974,-1222,533,2 7,7,-9 5,0.44%,1.31%,2,84.4,85.0,84.15,84.65,0.1,0.12%,4252,359041,0
98,107/01/30,-644,-136,-494,531,30 6,16,4 3,0.44%,3.01%,2,85.2,85.35,84.5,84.55,-1.0,-1.17%,4966,421573,0
99,107/01/29,0,-1654,-2750,501,16 3,12,12 8,0.41%,2.40%,4,85.5,86.15,85.2,85.55,-1.95,-2.23%,6446,551351,0
100,107/01/26,0,-2917,-2624,485,202 0,0,0 8,0.41%,0.00%,0,87.45,87.6,86.85,87.5,0.05,0.06%,7775,678482,0
101,107/01/25,170,-871,339,283,-17 8,0,0 7,0.24%,0.00%,0,87.25,88.3,87.15,87.45,0.25,0.29%,4984,436968,0
102,107/01/24,0,-1334,31,300,89 0,0,-13 4,0.25%,0.00%,0,88.0,88.0,86.85,87.2,-1.1,-1.25%,5103,444907,0
103,107/01/23,0,-428,2157,211,-4 9,13,-57 8,0.18%,6.16%,0,88.05,88.4,87.9,88.3,0.35,0.40%,5800,511406,0
104,107/01/22,875,-804,-521,215,-5 4,70,-24 10,0.18%,32.56%,1,87.15,87.95,87.15,87.95,0.8,0.92%,4441,389066,0
105,107/01/19,0,125,911,220,-5 9,94,-11 1,0.18%,42.73%,0,86.35,87.15,86.35,87.15,0.85,0.98%,5302,461040,0
106,107/01/18,257,2388,2646,225,-25 9,105,-35 4,0.18%,46.67%,0,85.5,86.55,85.5,86.3,1.15,1.35%,6899,594091,0
107,107/01/17,-250,-1669,3541,250,8 5,140,-66 8,0.20%,56.00%,10,84.65,85.45,84.65,85.15,0.15,0.18%,5698,485174,0
108,107/01/16,0,39,-777,242,-28 1,206,-24 6,0.20%,85.12%,0,84.65,85.0,84.5,85.0,0.35,0.41%,3956,335496,0
109,107/01/15,0,1229,81,270,-73 5,230,-10 3,0.22%,85.19%,0,84.55,84.7,84.4,84.65,0.55,0.65%,2802,236982,0
110,107/01/12,0,1327,-39,343,-30 6,240,-2 6,0.28%,69.97%,0,83.55,84.2,83.5,84.1,0.7,0.84%,2871,241215,0
111,107/01/11,0,-608,-743,373,-9 3,242,-2 3,0.30%,64.88%,0,83.65,83.7,83.1,83.4,-0.35,-0.42%,2579,214868,0
112,107/01/10,0,-2161,302,382,11 8,244,-7 8,0.31%,63.87%,0,84.1,84.25,83.55,83.75,-0.4,-0.48%,5750,482359,0
113,107/01/09,0,-819,1815,371,-25 6,251,-4 10,0.30%,67.65%,0,84.1,84.25,83.9,84.15,0.05,0.06%,3665,308058,0
114,107/01/08,0,-173,3521,396,-76 9,255,-9 2,0.32%,64.39%,0,83.8,84.15,83.7,84.1,0.35,0.42%,5190,435776,0
115,107/01/05,0,548,5749,472,-128 7,264,0 10,0.38%,55.93%,0,83.5,83.8,83.3,83.75,0.25,0.30%,7617,636769,0
116,107/01/04,-200,2389,1618,600,-127 2,264,-7 5,0.48%,44.00%,0,83.5,83.65,83.2,83.5,0.15,0.18%,5628,469313,0
117,107/01/03,0,3534,2153,727,-237 1,271,-4 10,0.59%,37.28%,0,82.95,83.45,82.95,83.35,0.75,0.91%,7196,599476,0
118,107/01/02,333,326,1646,964,-170 7,275,18 0,0.78%,28.53%,5,82.15,82.6,82.15,82.6,0.45,0.55%,3613,298033,0
119,106/12/29,0,626,2802,1134,-62 7,257,-5 5,0.92%,22.66%,0,81.75,82.2,81.75,82.15,0.45,0.55%,4690,384768,0
120,106/12/28,0,-328,1231,1196,-65 6,262,8 3,0.97%,21.91%,0,81.25,81.75,81.25,81.7,0.8,0.99%,3095,252392,0
121,106/12/27,0,171,795,1261,-18 3,254,3 8,1.02%,20.14%,0,80.6,80.9,80.55,80.9,0.25,0.31%,3600,290733,0
122,106/12/26,0,-560,-1434,1279,-11 0,251,14 8,1.03%,19.62%,0,81.45,81.45,80.5,80.65,-0.8,-0.98%,2578,208313,0
123,106/12/25,0,186,-47,1290,-1 8,237,-11 7,1.04%,18.37%,0,81.3,81.55,81.3,81.45,0.15,0.18%,1003,81627,0
124,106/12/22,0,462,-689,1291,-11 0,248,-2 4,1.04%,19.21%,0,80.8,81.35,80.7,81.3,0.3,0.37%,1645,133060,0
125,106/12/21,0,327,-508,1302,6 9,250,7 8,1.05%,19.20%,0,81.1,81.35,81.0,81.0,-0.05,-0.06%,1241,100664,0
126,106/12/20,0,1451,-1926,1296,11 4,243,8 10,1.05%,18.75%,0,80.8,81.1,80.75,81.05,0.25,0.31%,4652,376271,0
127,106/12/19,0,341,-1626,1285,1 9,235,-13 1,1.04%,18.29%,2,81.2,81.4,80.7,80.8,-0.4,-0.49%,4095,331846,0
128,106/12/18,0,892,-1261,1284,-12 9,248,0 4,1.05%,19.31%,1,81.2,81.25,80.85,81.2,0.1,0.12%,3843,311719,0
129,106/12/15,-1000,-66,-1041,1296,73 5,248,7 8,1.06%,19.14%,3,81.65,81.65,80.65,81.1,-0.65,-0.80%,4077,329950,0
130,106/12/14,0,263,199,1223,-77 1,241,4 6,1.01%,19.71%,0,81.55,82.0,81.35,81.75,0.75,0.93%,2246,183713,0
131,106/12/13,-50,-90,-1140,1300,-23 5,237,3 3,1.07%,18.23%,0,81.1,81.2,80.9,81.0,0.05,0.06%,1677,135829,0
132,106/12/12,-50,193,-3354,1323,55 6,234,10 6,1.09%,17.69%,2,81.4,81.5,80.55,80.95,-0.55,-0.67%,3941,318855,0
133,106/12/11,0,-2,-1757,1268,59 3,224,2 3,1.05%,17.67%,0,81.2,81.65,81.2,81.5,0.6,0.74%,2739,223183,0
134,106/12/08,0,-1048,-3623,1209,87 8,222,12 8,1.02%,18.36%,1,81.5,81.5,80.65,80.9,0.0,0.00%,6280,507950,0
135,106/12/07,0,-1965,-3738,1122,162 6,210,-9 10,0.95%,18.72%,2,81.2,81.25,80.45,80.9,0.05,0.06%,7309,590253,0
136,106/12/06,-90,-2186,-8563,960,227 9,219,-6 2,0.82%,22.81%,0,82.1,82.1,80.85,80.85,-1.4,-1.70%,13235,1076017,0
137,106/12/05,0,-144,-698,733,65 7,225,8 10,0.63%,30.70%,0,82.55,82.65,82.2,82.25,-0.65,-0.78%,1880,154873,0
138,106/12/04,0,411,-841,668,14 2,217,3 5,0.57%,32.49%,0,82.65,82.95,82.35,82.9,0.3,0.36%,1504,124232,0
139,106/12/01,0,-1597,-2132,654,59 1,214,11 10,0.56%,32.72%,14,82.15,82.9,81.65,82.6,0.35,0.43%,5620,462116,0
140,106/11/30,0,-362,-5944,595,218 7,203,2 5,0.51%,34.12%,4,83.0,83.0,82.25,82.25,-1.45,-1.73%,8038,663634,0
141,106/11/29,0,-193,-79,377,0 6,201,0 3,0.32%,53.32%,4,83.65,83.95,83.55,83.7,0.1,0.12%,1382,115678,0
142,106/11/28,0,-743,-596,377,35 3,201,-2 8,0.32%,53.32%,0,83.95,84.0,83.5,83.6,-0.55,-0.65%,2007,167971,0
143,106/11/27,0,-352,-574,342,62 0,203,0 8,0.29%,59.36%,0,85.15,85.15,84.1,84.15,-1.0,-1.17%,2127,179562,0
144,106/11/24,0,-289,404,280,3 8,203,-1 7,0.24%,72.50%,0,85.25,85.3,84.95,85.15,-0.05,-0.06%,1069,91012,0
145,106/11/23,0,162,91,277,-36 0,204,0 4,0.23%,73.65%,0,85.15,85.35,84.95,85.2,0.05,0.06%,1552,132162,0
146,106/11/22,2000,-1215,1664,313,-75 9,204,-1 8,0.26%,65.18%,2,85.15,85.6,84.9,85.15,0.4,0.47%,4914,419446,0
147,106/11/21,0,2524,-2149,388,16 4,205,-1 10,0.33%,52.84%,0,83.9,84.8,83.9,84.75,0.75,0.89%,4470,376042,0
148,106/11/20,0,-1008,-258,372,20 9,206,-3 1,0.31%,55.38%,0,84.4,84.45,83.9,84.0,-0.35,-0.41%,2301,193526,0
149,106/11/17,0,-5152,4904,352,-25 9,209,-8 4,0.30%,59.38%,2,84.3,84.45,84.15,84.35,0.75,0.90%,7196,606872,0
150,106/11/16,0,-905,-105,377,47 5,217,1 8,0.32%,57.56%,0,83.3,83.75,83.2,83.6,0.3,0.36%,2177,181765,0
151,106/11/15,0,-4161,-119,330,131 1,216,-5 6,0.28%,65.45%,0,83.8,83.85,83.15,83.3,-0.85,-1.01%,6070,506648,0
152,106/11/14,0,-552,5,199,0 5,221,0 3,0.17%,111.06%,0,84.3,84.3,83.95,84.15,-0.15,-0.18%,1016,85431,0
153,106/11/13,0,-181,91,199,-1 6,221,0 6,0.17%,111.06%,0,84.25,84.4,84.2,84.3,-0.25,-0.30%,979,82529,0
154,106/11/10,0,-64,189,200,3 3,221,0 3,0.17%,110.50%,0,84.3,84.55,83.95,84.55,0.15,0.18%,923,77817,0
155,106/11/09,0,-79,302,197,5 8,221,0 8,0.17%,112.18%,0,84.95,85.05,84.4,84.4,-0.55,-0.65%,1258,106727,0
156,106/11/08,0,-37,209,192,2 6,221,-1 10,0.16%,115.10%,0,85.2,85.2,84.95,84.95,-0.35,-0.41%,810,68868,0
157,106/11/07,0,-79,1463,190,-1 9,222,0 2,0.16%,116.84%,0,85.0,85.3,84.85,85.3,0.45,0.53%,2211,188229,0
158,106/11/06,0,-95,1064,191,4 7,222,-1 10,0.16%,116.23%,0,85.2,85.3,84.6,84.85,0.15,0.18%,1573,133589,0
159,106/11/03,100,-10,729,187,-6 2,223,0 5,0.15%,119.25%,0,84.95,85.05,84.6,84.7,-0.1,-0.12%,1456,123452,0
160,106/11/02,0,532,300,193,13 1,223,0 10,0.16%,115.54%,0,84.95,85.05,84.7,84.8,-0.3,-0.35%,1563,132638,0
161,106/11/01,0,65,282,180,1 7,223,-1 0,0.15%,123.89%,0,85.35,85.4,84.95,85.1,-0.1,-0.12%,1314,111897,0
162,106/10/31,0,-825,1730,179,-2 7,224,-1 5,0.15%,125.14%,0,85.0,85.35,84.8,85.2,0.25,0.29%,2131,181430,0
163,106/10/30,0,-199,2362,181,13 6,225,0 3,0.14%,124.31%,0,85.1,85.35,84.8,84.95,0.65,0.77%,3358,285709,0
164,106/10/27,0,577,827,168,-23 3,225,-1 8,0.13%,133.93%,0,84.3,84.75,84.2,84.3,0.05,0.06%,2141,180899,0
165,106/10/26,-700,82,2656,191,2 0,226,0 8,0.15%,118.32%,0,84.15,84.4,84.0,84.25,-0.1,-0.12%,3226,271833,0
166,106/10/25,-1000,38,1547,189,-10 8,226,-5 7,0.15%,119.58%,0,84.3,84.6,84.2,84.35,-0.05,-0.06%,2417,203864,0
167,106/10/24,0,410,259,199,0 0,231,0 4,0.15%,116.08%,0,84.5,84.5,84.2,84.4,-0.1,-0.12%,1072,90505,0
168,106/10/23,0,-189,966,199,-8 9,231,-7 8,0.15%,116.08%,0,84.7,84.95,84.45,84.5,-0.05,-0.06%,1772,149959,0
169,106/10/20,0,286,806,207,3 4,238,0 10,0.16%,114.98%,0,84.4,84.85,84.4,84.55,-0.35,-0.41%,1726,146032,0
170,106/10/19,0,13,1390,204,-9 9,238,-6 1,0.15%,116.67%,0,84.7,85.2,84.7,84.9,0.3,0.35%,2447,208034,0
171,106/10/18,0,263,3497,213,4 9,244,0 4,0.16%,114.55%,0,84.8,85.0,84.3,84.6,0.3,0.36%,4473,378301,0
172,106/10/17,0,-28,2594,209,-40 5,244,-4 8,0.16%,116.75%,0,84.55,84.7,84.3,84.3,-0.2,-0.24%,3234,273274,0
173,106/10/16,0,-367,2761,249,-65 1,248,-22 6,0.19%,99.60%,0,84.05,84.5,84.05,84.5,0.45,0.54%,4046,340973,0
174,106/10/13,100,309,2695,314,-4 5,270,-12 3,0.24%,85.99%,0,83.95,84.05,83.75,84.05,-0.15,-0.18%,3596,301743,0
175,106/10/12,100,4455,2149,318,-90 6,282,-15 6,0.24%,88.68%,0,83.55,84.2,83.55,84.2,0.8,0.96%,8770,736349,0
176,106/10/11,617,7160,6723,408,-445 3,297,28 3,0.30%,72.79%,14,82.45,83.4,82.45,83.4,1.3,1.58%,15975,1328351,0
177,106/10/06,80,374,2448,853,-30 8,269,12 8,0.63%,31.54%,0,82.1,82.2,81.95,82.1,0.25,0.31%,4127,338645,0
178,106/10/05,0,1634,3213,883,-63 6,257,-8 10,0.65%,29.11%,0,81.5,82.1,81.5,81.85,0.35,0.43%,6407,524400,0
179,106/10/03,0,589,-203,946,-11 9,265,-23 2,0.70%,28.01%,0,81.55,81.7,81.3,81.5,0.0,0.00%,1578,128665,0
180,106/10/02,0,1126,-571,957,-15 7,288,1 10,0.70%,30.09%,2,81.25,81.6,81.25,81.5,0.3,0.37%,3261,265640,0
181,106/09/30,0,-42,-100,972,-42 7,287,17 5,0.71%,29.53%,0,81.0,81.2,80.85,81.2,0.55,0.68%,1585,128476,0
182,106/09/29,0,1134,41,1014,0 6,270,32 3,0.74%,26.63%,0,80.45,80.65,80.3,80.65,0.25,0.31%,3444,277187,0
183,106/09/28,0,1076,-3399,1014,86 3,238,25 8,0.74%,23.47%,0,80.75,80.8,80.3,80.4,-0.3,-0.37%,6899,555465,0
184,106/09/27,0,230,-3522,928,18 0,213,53 8,0.69%,22.95%,0,80.6,80.9,80.55,80.7,0.4,0.50%,6243,504136,0
185,106/09/26,0,-158,-9067,910,187 8,160,9 7,0.68%,17.58%,0,80.8,81.05,80.3,80.3,-0.65,-0.80%,11752,947629,0
186,106/09/25,0,-1436,-4389,723,197 0,151,12 4,0.54%,20.89%,0,81.55,81.55,80.75,80.95,-0.65,-0.80%,7071,572822,0
187,106/09/22,750,-2348,-1819,526,106 9,139,4 8,0.39%,26.43%,0,82.6,82.6,81.55,81.6,-1.1,-1.33%,5606,458419,0
188,106/09/21,0,-73,-64,420,28 4,135,5 10,0.31%,32.14%,0,82.05,82.8,81.95,82.7,0.5,0.61%,1830,150729,0
189,106/09/20,0,1038,-2297,392,54 9,130,3 1,0.29%,33.16%,0,82.5,82.65,82.1,82.2,-0.55,-0.66%,9964,818693,0
190,106/09/19,0,61,-220,338,37 9,127,1 4,0.25%,37.57%,0,83.2,83.3,82.65,82.75,-0.4,-0.48%,1456,120871,0
191,106/09/18,0,55,1695,301,-116 5,126,1 8,0.22%,41.86%,0,82.85,83.15,82.6,83.15,0.8,0.97%,2693,223440,0
192,106/09/15,0,-155,167,417,6 1,125,6 6,0.31%,29.98%,0,82.35,82.5,82.1,82.35,0.0,0.00%,1821,149836,0
193,106/09/14,0,-526,452,411,14 5,119,4 3,0.31%,28.95%,0,82.3,82.55,82.15,82.35,0.05,0.06%,1750,144135,0
194,106/09/13,-400,288,-707,397,46 6,115,-3 6,0.30%,28.97%,0,82.9,83.0,82.25,82.3,-0.55,-0.66%,2175,179337,0
195,106/09/12,0,207,289,351,-34 3,118,4 3,0.26%,33.62%,0,82.95,83.05,82.65,82.85,0.3,0.36%,1394,115579,0
196,106/09/11,-530,447,-148,385,59 8,114,-3 8,0.29%,29.61%,0,83.25,83.35,82.5,82.55,-0.15,-0.18%,1628,134841,0
197,106/09/08,0,-54,1228,326,-42 6,117,4 10,0.24%,35.89%,0,82.4,82.9,82.4,82.7,0.45,0.55%,2842,235026,0
198,106/09/07,0,-40,-103,368,19 9,113,2 2,0.27%,30.71%,0,82.8,82.85,82.2,82.25,-0.35,-0.42%,1369,112962,0
199,106/09/06,0,-1366,1400,349,27 7,111,3 10,0.26%,31.81%,0,82.7,82.9,82.35,82.6,-0.35,-0.42%,2891,239136,0
200,106/09/05,-578,-643,1818,322,6 2,108,0 5,0.23%,33.54%,0,82.9,83.0,82.65,82.95,0.1,0.12%,2564,212298,0
201,106/09/04,0,-1037,1047,316,21 1,108,-5 10,0.23%,34.18%,0,82.9,83.05,82.7,82.85,-0.15,-0.18%,2596,215380,0
202,106/09/01,-566,-148,3271,295,-56 7,113,-1 0,0.21%,38.31%,1,82.95,83.2,82.65,83.0,0.05,0.06%,4429,367699,0
203,106/08/31,-758,617,1573,351,-6 7,114,6 5,0.25%,32.48%,37,83.15,83.15,82.7,82.95,0.25,0.30%,3284,272401,0
204,106/08/30,0,-815,3407,357,-65 6,108,3 3,0.25%,30.25%,0,82.65,82.9,82.6,82.7,0.4,0.49%,4120,340949,0
205,106/08/29,0,245,347,422,34 3,105,0 8,0.30%,24.88%,0,82.25,82.4,81.95,82.3,-0.25,-0.30%,1229,100988,0
206,106/08/28,0,-54,1545,388,-17 0,105,-2 8,0.28%,27.06%,0,82.7,82.8,82.4,82.55,-0.15,-0.18%,2773,229033,0
