,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
236,106/07/11,0,6,0,0,0 3,0,0 3,0.00%,-,0,48.47,48.52,48.45,48.51,0.3,0.62%,7,339,0
237,106/07/10,0,5,0,0,0 8,0,0 8,0.00%,-,0,48.29,48.29,48.21,48.21,-0.45,-0.92%,6,289,0
238,106/07/07,0,-5,0,0,0 6,0,0 10,0.00%,-,0,48.77,48.77,48.3,48.66,-0.09,-0.18%,7,340,0
239,106/07/06,0,-2,0,0,0 9,0,0 2,0.00%,-,0,48.36,48.88,48.36,48.75,0.39,0.81%,4,195,0
240,106/07/05,0,1,0,0,0 7,0,0 10,0.00%,-,0,48.36,48.36,48.36,48.36,-0.04,-0.08%,2,97,0
241,106/07/04,0,7,0,0,0 2,0,0 5,0.00%,-,0,48.75,48.84,48.4,48.4,-0.3,-0.62%,11,533,0
242,106/07/03,0,4,0,0,0 1,0,0 10,0.00%,-,0,48.7,48.7,48.7,48.7,0.0,0.00%,4,205,0
243,106/06/30,0,-4,0,0,0 7,0,0 5,0.00%,-,0,48.25,48.82,48.25,48.7,-0.24,-0.49%,8,389,0
244,106/06/29,0,0,0,0,0 6,0,0 3,0.00%,-,0,49.09,49.18,48.94,48.94,0.22,0.45%,8,411,0
245,106/06/28,0,3,0,0,0 3,0,0 8,0.00%,-,0,48.34,48.91,48.34,48.72,0.23,0.47%,15,736,0
246,106/06/27,0,-8,0,0,0 0,0,0 8,0.00%,-,0,48.81,48.81,48.28,48.49,-0.32,-0.66%,10,486,0
247,106/06/26,0,-2,0,0,0 8,0,0 7,0.00%,-,0,48.98,48.98,48.41,48.81,0.16,0.33%,22,1071,0
248,106/06/23,0,13,0,0,0 0,0,0 4,0.00%,-,0,49.1,49.1,48.65,48.65,-0.37,-0.75%,17,829,0
249,106/06/22,0,-3,0,0,0 9,0,0 8,0.00%,-,0,48.8,49.02,48.8,49.02,0.6,1.24%,5,255,0
250,106/06/21,0,1,0,0,0 4,0,0 10,0.00%,-,0,48.5,48.5,48.42,48.42,-0.3,-0.62%,2,97,0
251,106/06/20,0,0,0,0,0 9,0,0 1,0.00%,-,0,48.2,48.72,48.2,48.72,0.57,1.18%,2,97,0
252,106/06/19,0,-7,0,0,0 9,0,0 4,0.00%,-,0,47.84,48.16,47.83,48.15,0.38,0.80%,12,576,0
253,106/06/16,0,-1,0,0,0 5,0,0 8,0.00%,-,0,47.37,47.77,47.37,47.77,0.84,1.79%,3,143,0
254,106/06/15,0,-1,0,0,0 1,0,0 6,0.00%,-,0,46.93,46.93,46.93,46.93,0.56,1.21%,1,47,0
255,106/06/14,0,-6,0,0,0 5,0,0 3,0.00%,-,0,46.8,46.8,46.37,46.37,-0.83,-1.76%,9,427,0
256,106/06/13,0,-2,0,0,0 6,0,0 6,0.00%,-,0,47.19,47.2,47.19,47.2,0.26,0.55%,2,94,0
257,106/06/12,0,2,0,0,0 3,0,0 3,0.00%,-,0,46.97,47.05,46.55,46.94,-0.81,-1.70%,7,328,0
258,106/06/09,0,5,0,0,0 8,0,0 8,0.00%,-,0,47.75,47.75,47.75,47.75,0.04,0.08%,5,239,0
259,106/06/08,0,3,0,0,0 6,0,0 10,0.00%,-,0,47.66,47.71,47.65,47.71,0.09,0.19%,4,191,0
260,106/06/07,0,7,0,0,0 9,0,0 2,0.00%,-,0,47.67,47.67,47.61,47.62,0.01,0.02%,8,381,0
261,106/06/06,0,-3,0,0,0 7,0,0 10,0.00%,-,0,47.28,47.74,47.28,47.61,0.33,0.70%,6,288,0
262,106/06/05,0,4,0,0,0 2,0,0 5,0.00%,-,0,47.05,47.28,47.05,47.28,0.23,0.49%,4,189,0
263,106/06/02,0,8,0,0,0 7,0,0 0,0.00%,-,0,46.6,47.05,46.6,47.05,0.72,1.55%,11,515,0
264,106/05/31,0,7,0,0,0 7,0,0 5,0.00%,-,0,46.54,46.58,46.33,46.33,-0.17,-0.37%,13,605,0
265,106/05/26,0,6,0,0,0 6,0,0 3,0.00%,-,0,46.65,46.65,46.34,46.5,0.0,0.00%,12,557,0
266,106/05/25,0,1,0,0,0 3,0,0 8,0.00%,-,0,46.3,46.58,46.19,46.5,0.4,0.87%,4,193,0
267,106/05/24,0,1,0,0,0 0,0,0 8,0.00%,-,0,46.1,46.1,46.1,46.1,0.02,0.04%,1,46,0
268,106/05/23,0,1,0,0,0 8,0,0 7,0.00%,-,0,46.06,46.39,45.99,46.08,0.4,0.88%,5,231,0
269,106/05/22,0,1,0,0,0 0,0,0 4,0.00%,-,0,45.68,45.68,45.68,45.68,-0.05,-0.11%,1,46,0
270,106/05/19,0,1,0,0,0 9,0,0 8,0.00%,-,0,45.73,45.73,45.73,45.73,0.11,0.24%,1,46,0
271,106/05/18,0,0,0,0,0 4,0,0 10,0.00%,-,0,45.62,45.62,45.62,45.62,-0.13,-0.28%,2,91,0
272,106/05/17,0,1,0,0,0 9,0,0 1,0.00%,-,0,46.01,46.01,45.75,45.75,-0.25,-0.54%,4,184,0
273,106/05/16,0,-3,0,0,0 9,0,0 4,0.00%,-,0,46.04,46.04,45.82,46.0,-0.04,-0.09%,7,322,0
274,106/05/15,0,-1,0,0,0 5,0,0 8,0.00%,-,0,46.04,46.04,46.04,46.04,-0.06,-0.13%,1,46,0
275,106/05/12,0,0,0,0,0 1,0,0 6,0.00%,-,0,46.1,46.1,46.1,46.1,0.0,0.00%,1,46,0
276,106/05/11,0,4,0,0,0 5,0,0 3,0.00%,-,0,46.0,46.1,45.98,46.1,0.1,0.22%,7,322,0
277,106/05/10,0,0,0,0,0 6,0,0 6,0.00%,-,0,45.4,46.0,45.4,46.0,0.33,0.72%,7,321,0
278,106/05/09,0,1,0,0,0 3,0,0 3,0.00%,-,0,45.8,45.87,45.67,45.67,0.47,1.04%,5,229,0
279,106/05/08,0,-1,0,0,0 8,0,0 8,0.00%,-,0,45.16,45.2,45.16,45.2,0.17,0.38%,3,136,0
280,106/05/05,0,-1,0,0,0 6,0,0 10,0.00%,-,0,45.03,45.03,45.03,45.03,-0.06,-0.13%,1,45,0
281,106/05/04,0,1,0,0,-1 9,0,0 2,0.00%,-,0,44.83,45.09,44.83,45.09,0.26,0.58%,5,236,0
282,106/05/03,0,1,0,1,-1 7,0,0 10,0.06%,0.00%,0,44.83,45.2,44.83,44.83,-1.39,-3.01%,5,225,0
283,106/05/02,0,0,0,2,1 2,0,0 5,0.11%,0.00%,0,46.0,46.3,46.0,46.22,0.58,1.27%,4,185,0
