,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
25,107/04/23,0,-13,0,25,0 0,0,0 4,0.42%,0.00%,0,46.86,46.91,46.55,46.7,-0.47,-1.00%,17,790,0.0
28,107/04/20,0,-10,0,25,0 5,0,0 8,0.42%,0.00%,0,47.17,47.19,47.17,47.17,-0.94,-1.95%,10,482,0.0
29,107/04/20,0,-10,0,25,0 9,0,0 8,0.42%,0.00%,0,47.17,47.19,47.17,47.17,-0.94,-1.95%,10,482,0.0
32,107/04/19,0,4,0,25,0 1,0,0 6,0.42%,0.00%,0,47.59,48.11,47.59,48.11,0.59,1.24%,5,249,0.0
33,107/04/19,0,4,0,25,0 4,0,0 10,0.42%,0.00%,0,47.59,48.11,47.59,48.11,0.59,1.24%,5,249,0.0
36,107/04/18,0,1,0,25,0 5,0,0 3,0.42%,0.00%,0,47.52,47.52,47.52,47.52,0.03,0.06%,2,98,0.0
37,107/04/18,0,1,0,25,0 9,0,0 1,0.42%,0.00%,0,47.52,47.52,47.52,47.52,0.03,0.06%,2,98,0.0
40,107/04/17,0,0,0,25,0 6,0,0 6,0.42%,0.00%,0,47.9,47.9,47.22,47.49,-0.78,-1.62%,18,855,0.0
41,107/04/17,0,0,0,25,0 9,0,0 4,0.42%,0.00%,0,47.9,47.9,47.22,47.49,-0.78,-1.62%,18,855,0.0
44,107/04/16,0,-58,0,25,0 3,0,0 3,0.42%,0.00%,0,48.22,48.27,48.06,48.27,-0.02,-0.04%,58,2812,0.0
45,107/04/16,0,-58,0,25,0 5,0,0 8,0.42%,0.00%,0,48.22,48.27,48.06,48.27,-0.02,-0.04%,58,2812,0.0
48,107/04/13,0,-1,0,25,0 8,0,0 8,0.42%,0.00%,0,48.29,48.29,48.29,48.29,0.07,0.15%,1,59,0.0
49,107/04/13,0,-1,0,25,0 1,0,0 6,0.42%,0.00%,0,48.29,48.29,48.29,48.29,0.07,0.15%,1,59,0.0
52,107/04/11,0,4,0,25,-1 9,0,0 2,0.43%,0.00%,0,48.22,48.22,48.22,48.22,0.13,0.27%,4,213,0.0
53,107/04/11,0,4,0,25,-1 6,0,0 6,0.43%,0.00%,0,48.22,48.22,48.22,48.22,0.13,0.27%,4,213,0.0
56,107/04/10,0,2,0,26,0 7,0,0 10,0.45%,0.00%,0,48.04,48.09,48.04,48.09,0.05,0.10%,2,105,0.0
57,107/04/10,0,2,0,26,0 3,0,0 3,0.45%,0.00%,0,48.04,48.09,48.04,48.09,0.05,0.10%,2,105,0.0
60,107/04/09,0,-58,0,26,0 2,0,0 5,0.45%,0.00%,0,47.8,48.04,47.79,48.04,0.24,0.50%,65,3120,0.0
61,107/04/09,0,-58,0,26,0 8,0,0 8,0.45%,0.00%,0,47.8,48.04,47.79,48.04,0.24,0.50%,65,3120,0.0
64,107/04/03,0,-1,0,26,0 6,0,0 10,0.45%,0.00%,0,47.8,47.8,47.8,47.8,-0.18,-0.38%,1,63,0.0
65,107/04/02,0,-2,0,26,0 9,0,0 2,0.45%,0.00%,0,48.05,48.05,47.98,47.98,-0.16,-0.33%,7,313,0.0
66,107/03/30,0,1,0,26,0 6,0,0 3,0.45%,0.00%,0,48.14,48.14,48.14,48.14,0.37,0.77%,1,48,0.0
67,107/03/29,0,1,0,26,0 3,0,0 8,0.45%,0.00%,0,47.88,47.88,47.77,47.77,-0.11,-0.23%,5,246,0.0
68,107/03/28,0,0,0,26,0 0,0,0 8,0.45%,0.00%,0,47.88,47.88,47.88,47.88,-0.29,-0.60%,1,67,0.0
69,107/03/27,0,3,0,26,0 8,0,0 7,0.45%,0.00%,0,48.12,48.37,48.12,48.17,0.49,1.03%,6,296,0.0
70,107/03/26,0,-40,0,26,0 0,0,0 4,0.45%,0.00%,0,47.63,47.76,47.59,47.68,-0.02,-0.04%,45,2126,0.0
71,107/03/23,0,1,0,26,0 9,0,0 8,0.45%,0.00%,0,47.78,47.78,47.7,47.7,-0.96,-1.97%,6,307,0.0
72,107/03/21,0,0,0,26,0 9,0,0 1,0.45%,0.00%,0,48.97,48.97,48.66,48.66,-0.13,-0.27%,2,107,0.0
73,107/03/20,0,4,0,26,-5 9,0,0 4,0.45%,0.00%,0,48.62,48.79,48.62,48.79,-0.14,-0.29%,6,297,0.0
74,107/03/19,0,-1,0,31,0 5,0,0 8,0.54%,0.00%,0,48.85,49.08,48.85,48.93,-0.13,-0.26%,5,221,0.0
75,107/03/16,0,-59,0,31,6 1,0,0 6,0.54%,0.00%,0,48.58,49.06,48.28,49.06,-0.07,-0.14%,77,3755,0.0
76,107/03/14,0,-3,0,25,0 6,0,0 6,0.43%,0.00%,0,49.1,49.13,48.89,49.13,-0.02,-0.04%,4,197,0.0
77,107/03/13,0,6,0,25,0 3,0,0 3,0.43%,0.00%,0,48.89,49.15,48.89,49.15,0.13,0.27%,7,355,0.0
78,107/03/12,0,2,0,25,0 8,0,0 8,0.43%,0.00%,0,48.55,49.02,48.55,49.02,1.55,3.27%,5,239,0.0
79,107/03/07,0,1,0,25,0 7,0,0 10,0.43%,0.00%,0,47.67,47.67,47.47,47.47,-0.21,-0.44%,2,110,0.0
80,107/03/06,0,-63,0,25,0 2,0,0 5,0.43%,0.00%,0,47.74,47.74,47.68,47.68,0.38,0.80%,75,3558,0.0
81,107/03/05,0,-3,0,25,0 1,0,0 10,0.43%,0.00%,0,47.57,47.57,47.3,47.3,-0.3,-0.63%,3,155,0.0
82,107/03/01,0,-4,0,25,0 7,0,0 0,0.43%,0.00%,0,47.72,47.75,47.6,47.6,-0.55,-1.14%,9,410,0.0
83,107/02/27,0,-1,0,25,0 7,0,0 5,0.43%,0.00%,0,48.44,48.44,48.15,48.15,-0.27,-0.56%,14,660,0.0
84,107/02/26,0,-29,0,25,0 6,0,0 3,0.43%,0.00%,0,47.93,48.79,47.93,48.42,0.46,0.96%,72,3485,0.0
85,107/02/23,0,-1,0,25,0 3,0,0 8,0.43%,0.00%,0,47.96,47.96,47.96,47.96,0.64,1.35%,2,79,0.0
86,107/02/22,0,-1,0,25,0 0,0,0 8,0.43%,0.00%,0,47.76,47.76,47.32,47.32,-0.49,-1.02%,3,158,0.0
87,107/02/21,0,-53,0,25,0 8,0,0 7,0.43%,0.00%,0,47.74,48.11,47.72,47.81,0.89,1.90%,59,2803,0.0
88,107/02/12,0,-2,0,25,-6 0,0,0 4,0.43%,0.00%,0,46.5,47.0,46.5,46.92,0.42,0.90%,16,733,0.0
89,107/02/09,0,-6,0,31,0 9,0,0 8,0.54%,0.00%,0,46.5,46.5,46.19,46.5,-0.28,-0.60%,10,445,0.0
90,107/02/08,0,1,0,31,0 4,0,0 10,0.54%,0.00%,0,46.9,46.9,46.78,46.78,-0.28,-0.59%,3,127,0.0
91,107/02/07,0,5,0,31,0 9,0,0 1,0.54%,0.00%,0,46.46,47.47,46.46,47.06,0.6,1.29%,8,358,0.0
92,107/02/06,0,-63,0,31,0 9,0,0 4,0.54%,0.00%,0,46.72,47.94,46.46,46.46,-2.1,-4.32%,79,3729,0.0
93,107/02/05,0,-2,0,31,0 5,0,0 8,0.54%,0.00%,0,48.4,48.56,48.4,48.56,-0.52,-1.06%,3,157,0.0
94,107/02/02,0,-4,0,31,0 1,0,0 6,0.54%,0.00%,0,48.88,49.08,48.88,49.08,0.0,0.00%,5,242,0.0
95,107/02/01,0,2,0,31,0 5,0,0 3,0.54%,0.00%,0,49.08,49.08,49.08,49.08,0.0,0.00%,3,148,0.0
96,107/01/31,0,-2,0,31,0 7,0,0 5,0.54%,0.00%,0,48.75,49.08,48.75,49.08,0.08,0.16%,6,298,0.0
97,107/01/30,0,1,0,31,0 6,0,0 3,0.54%,0.00%,0,49.0,49.0,49.0,49.0,-0.07,-0.14%,2,83,0.0
98,107/01/29,0,0,0,31,0 3,0,0 8,0.54%,0.00%,0,49.46,49.46,49.07,49.07,-0.24,-0.49%,12,604,0.0
99,107/01/26,0,-39,0,31,0 0,0,0 8,0.54%,0.00%,0,49.35,49.35,48.96,49.31,-0.23,-0.46%,48,2340,0.0
100,107/01/25,0,-2,0,31,1 8,0,0 7,0.54%,0.00%,0,49.11,49.78,49.11,49.54,0.43,0.88%,9,452,0.0
101,107/01/24,0,-7,0,30,0 0,0,0 4,0.52%,0.00%,0,49.85,49.85,49.08,49.11,-0.77,-1.54%,8,414,0.0
102,107/01/23,0,-3,0,30,0 9,0,0 8,0.52%,0.00%,0,49.8,49.88,49.77,49.88,0.28,0.56%,8,403,0.0
103,107/01/22,0,-2,0,30,0 4,0,0 10,0.52%,0.00%,0,49.75,49.75,49.6,49.6,0.0,0.00%,13,650,0.0
104,107/01/19,0,-34,0,30,30 9,0,0 1,0.52%,0.00%,0,48.59,49.6,48.59,49.6,1.07,2.20%,42,2076,0.0
105,107/01/18,0,5,0,0,0 9,0,0 4,0.00%,-,0,48.25,48.53,48.25,48.53,0.63,1.32%,7,355,0.0
106,107/01/17,0,2,0,0,0 5,0,0 8,0.00%,-,0,47.9,47.9,47.9,47.9,0.0,0.00%,8,383,0.0
107,107/01/16,0,-53,0,0,0 1,0,0 6,0.00%,-,0,47.83,47.95,47.81,47.9,0.27,0.57%,58,2799,0.0
108,107/01/15,0,11,0,0,0 5,0,0 3,0.00%,-,0,47.91,47.91,47.59,47.63,0.06,0.13%,15,715,0.0
109,107/01/12,0,-1,0,0,0 6,0,0 6,0.00%,-,0,47.57,47.57,47.57,47.57,0.67,1.43%,1,53,0.0
110,107/01/11,0,0,0,0,0 3,0,0 3,0.00%,-,0,46.9,46.9,46.9,46.9,-0.65,-1.37%,1,52,0.0
111,107/01/10,0,0,0,0,0 8,0,0 8,0.00%,-,0,47.55,47.55,47.55,47.55,0.17,0.36%,1,70,0.0
112,107/01/09,0,1,0,0,0 6,0,0 10,0.00%,-,0,47.65,47.65,47.38,47.38,-0.27,-0.57%,5,220,0.0
113,107/01/08,0,-51,0,0,0 9,0,0 2,0.00%,-,0,47.65,47.65,47.6,47.65,0.63,1.34%,56,2660,0.0
114,107/01/05,0,3,0,0,0 7,0,0 10,0.00%,-,0,47.07,47.07,47.02,47.02,-0.21,-0.44%,4,183,0.0
115,107/01/04,0,-2,0,0,0 2,0,0 5,0.00%,-,0,47.23,47.23,47.1,47.23,0.0,0.00%,8,355,0.0
116,107/01/03,0,8,0,0,0 1,0,0 10,0.00%,-,0,46.8,47.28,46.8,47.23,0.5,1.07%,12,580,0.0
117,107/01/02,0,0,0,0,0 7,0,0 0,0.00%,-,0,46.7,46.73,46.7,46.73,0.07,0.15%,4,205,0.0
118,106/12/29,0,0,0,0,0 7,0,0 5,0.00%,-,0,46.66,46.66,46.66,46.66,0.97,2.12%,1,56,0.0
119,106/12/27,0,1,0,0,0 3,0,0 8,0.00%,-,0,45.69,45.69,45.69,45.69,-0.01,-0.02%,1,62,0.0
120,106/12/26,0,-40,0,0,0 0,0,0 8,0.00%,-,0,46.0,46.0,45.7,45.7,-0.29,-0.63%,40,1860,0.0
121,106/12/22,0,-2,0,0,0 0,0,0 4,0.00%,-,0,45.98,45.99,45.82,45.99,0.01,0.02%,6,267,0.0
122,106/12/21,0,-1,0,0,0 9,0,0 8,0.00%,-,0,46.0,46.0,45.98,45.98,0.3,0.66%,2,106,0.0
123,106/12/19,0,-4,0,0,0 9,0,0 1,0.00%,-,0,46.0,46.0,45.68,45.68,-0.34,-0.74%,10,451,0.0
124,106/12/18,0,-50,0,0,0 9,0,0 4,0.00%,-,0,46.08,46.08,46.02,46.02,0.0,0.00%,50,2303,0.0
125,106/12/15,0,-1,0,0,0 5,0,0 8,0.00%,-,0,46.02,46.02,46.02,46.02,-0.4,-0.86%,1,62,0.0
126,106/12/14,0,0,0,0,0 1,0,0 6,0.00%,-,0,46.25,46.42,46.25,46.42,0.52,1.13%,3,139,0.0
127,106/12/12,0,-4,0,0,0 6,0,0 6,0.00%,-,0,46.0,46.0,45.9,45.9,0.17,0.37%,4,191,0.0
128,106/12/08,0,-4,0,0,0 8,0,0 8,0.00%,-,0,45.37,45.85,45.37,45.73,0.36,0.79%,12,550,0.0
129,106/12/07,0,-1,0,0,0 6,0,0 10,0.00%,-,0,45.82,45.82,45.37,45.37,-0.34,-0.74%,4,205,0.0
130,106/12/06,0,-73,0,0,0 9,0,0 2,0.00%,-,0,46.3,46.55,45.71,45.71,-1.1,-2.35%,95,4410,0.0
131,106/12/05,0,-3,0,0,0 7,0,0 10,0.00%,-,0,46.88,46.95,46.81,46.81,-0.41,-0.87%,4,191,0.0
132,106/12/04,0,2,0,0,0 2,0,0 5,0.00%,-,0,46.8,47.22,46.6,47.22,0.42,0.90%,8,364,0.0
133,106/12/01,0,-21,0,0,-1 1,0,0 10,0.00%,-,0,47.3,47.3,46.44,46.8,-0.5,-1.06%,46,2172,0.0
134,106/11/30,0,-11,0,1,0 7,0,0 5,0.02%,0.00%,0,48.71,48.71,47.3,47.3,-1.83,-3.72%,61,2932,0.0
135,106/11/29,0,-3,0,1,0 6,0,0 3,0.02%,0.00%,0,49.41,49.41,49.13,49.13,-0.15,-0.30%,13,644,0.0
136,106/11/28,0,-1,0,1,1 3,0,0 8,0.02%,0.00%,0,49.41,49.41,49.28,49.28,-0.49,-0.98%,2,116,0.0
137,106/11/27,0,-37,0,0,0 0,0,0 8,0.00%,-,0,50.0,50.0,49.77,49.77,-0.23,-0.46%,39,1951,0.0
138,106/11/24,0,0,0,0,0 8,0,0 7,0.00%,-,0,50.0,50.0,50.0,50.0,0.0,0.00%,2,75,0.0
139,106/11/23,0,0,0,0,0 0,0,0 4,0.00%,-,0,50.0,50.0,50.0,50.0,-0.1,-0.20%,6,280,0.0
140,106/11/22,0,-3,0,0,0 9,0,0 8,0.00%,-,0,50.05,50.25,50.05,50.1,0.25,0.50%,6,326,0.0
141,106/11/21,0,-10,0,0,0 4,0,0 10,0.00%,-,0,49.31,49.85,49.31,49.85,0.45,0.91%,13,654,0.0
142,106/11/20,0,0,0,0,0 9,0,0 1,0.00%,-,0,49.4,49.4,49.4,49.4,0.0,0.00%,1,50,0.0
143,106/11/17,0,-1,0,0,0 9,0,0 4,0.00%,-,0,49.63,49.63,49.4,49.4,0.37,0.75%,3,153,0.0
144,106/11/16,0,-43,0,0,0 5,0,0 8,0.00%,-,0,49.02,49.03,49.02,49.03,-0.12,-0.24%,47,2285,0.0
145,106/11/15,0,-3,0,0,0 1,0,0 6,0.00%,-,0,49.2,49.2,49.15,49.15,-0.25,-0.51%,3,149,0.0
146,106/11/13,0,4,0,0,0 6,0,0 6,0.00%,-,0,49.4,49.4,49.4,49.4,-0.26,-0.52%,5,231,0.0
147,106/11/10,0,-2,0,0,0 3,0,0 3,0.00%,-,0,49.66,49.66,49.66,49.66,-0.15,-0.30%,2,110,0.0
148,106/11/09,0,-2,0,0,0 8,0,0 8,0.00%,-,0,49.97,49.97,49.81,49.81,-0.16,-0.32%,2,105,0.0
149,106/11/08,0,0,0,0,0 6,0,0 10,0.00%,-,0,49.97,49.97,49.97,49.97,0.07,0.14%,1,57,0.0
150,106/11/07,0,1,0,0,0 9,0,0 2,0.00%,-,0,49.9,49.9,49.9,49.9,0.23,0.46%,2,114,0.0
151,106/11/06,0,-46,0,0,0 7,0,0 10,0.00%,-,0,50.0,50.0,49.67,49.67,-0.23,-0.46%,48,2402,0.0
152,106/11/03,0,-3,0,0,0 2,0,0 5,0.00%,-,0,49.94,49.94,49.9,49.9,-0.1,-0.20%,3,161,0.0
153,106/11/01,0,1,0,0,0 7,0,0 0,0.00%,-,0,50.0,50.0,50.0,50.0,-0.1,-0.20%,1,50,0.0
154,106/10/31,0,-2,0,0,0 7,0,0 5,0.00%,-,0,50.05,50.1,50.0,50.1,-0.05,-0.10%,4,201,0.0
155,106/10/30,0,0,0,0,0 6,0,0 3,0.00%,-,0,50.15,50.15,50.15,50.15,0.7,1.42%,3,132,0.0
156,106/10/27,0,1,0,0,0 3,0,0 8,0.00%,-,0,49.45,49.45,49.45,49.45,-0.21,-0.42%,2,74,0.0
157,106/10/26,0,-35,0,0,0 0,0,0 8,0.00%,-,0,49.67,49.67,49.65,49.66,0.28,0.57%,35,1738,0.0
158,106/10/24,0,1,0,0,0 0,0,0 4,0.00%,-,0,49.42,49.5,49.38,49.38,-0.35,-0.70%,4,177,0.0
159,106/10/23,0,-14,0,0,0 9,0,0 8,0.00%,-,0,49.89,49.89,49.73,49.73,0.0,0.00%,14,720,0.0
160,106/10/20,0,-1,0,0,0 4,0,0 10,0.00%,-,0,49.73,49.73,49.73,49.73,0.0,0.00%,3,155,0.0
161,106/10/19,0,3,0,0,0 9,0,0 1,0.00%,-,0,49.8,49.8,49.73,49.73,0.23,0.46%,3,164,0.0
162,106/10/17,0,2,0,0,0 5,0,0 8,0.00%,-,0,49.69,49.69,49.5,49.5,-0.15,-0.30%,5,248,0.0
163,106/10/16,0,-37,0,0,0 1,0,0 6,0.00%,-,0,49.62,49.68,49.62,49.65,0.42,0.85%,41,2051,0.0
164,106/10/13,0,1,0,0,0 5,0,0 3,0.00%,-,0,49.23,49.23,49.23,49.23,-0.07,-0.14%,3,153,0.0
165,106/10/12,0,23,0,0,0 6,0,0 6,0.00%,-,0,49.25,49.3,49.25,49.3,0.52,1.07%,24,1183,0.0
166,106/10/11,0,2,0,0,0 3,0,0 3,0.00%,-,0,48.76,48.78,48.76,48.78,0.43,0.89%,3,134,0.0
167,106/10/06,0,-38,0,0,0 8,0,0 8,0.00%,-,0,48.03,48.37,48.03,48.35,0.26,0.54%,40,1934,0.0
168,106/10/05,0,2,0,0,0 6,0,0 10,0.00%,-,0,47.92,48.09,47.92,48.09,0.31,0.65%,4,193,0.0
169,106/10/02,0,4,0,0,0 7,0,0 10,0.00%,-,0,47.7,47.78,47.7,47.78,0.32,0.67%,5,251,0.0
170,106/09/30,0,1,0,0,0 7,0,0 5,0.00%,-,0,47.46,47.46,47.46,47.46,0.01,0.02%,2,73,0.0
171,106/09/29,0,1,0,0,0 6,0,0 3,0.00%,-,0,47.08,47.45,47.08,47.45,0.18,0.38%,4,174,0.0
172,106/09/28,0,-3,0,0,0 3,0,0 8,0.00%,-,0,47.42,47.42,47.27,47.27,-0.15,-0.32%,3,148,0.0
173,106/09/27,0,-1,0,0,0 0,0,0 8,0.00%,-,0,47.42,47.42,47.42,47.42,0.17,0.36%,1,55,0.0
174,106/09/26,0,-32,0,0,0 8,0,0 7,0.00%,-,0,47.4,47.4,47.25,47.25,-0.23,-0.48%,34,1627,0.0
175,106/09/25,0,-8,0,0,0 0,0,0 4,0.00%,-,0,48.0,48.0,47.48,47.48,-0.54,-1.12%,52,2485,0.0
176,106/09/22,0,-2,0,0,0 9,0,0 8,0.00%,-,0,48.3,48.3,48.02,48.02,-0.68,-1.40%,8,392,0.0
177,106/09/21,0,6,0,0,0 4,0,0 10,0.00%,-,0,48.01,48.7,48.01,48.7,0.26,0.54%,12,583,0.0
178,106/09/20,0,-2,0,0,0 9,0,0 1,0.00%,-,0,48.49,48.49,48.44,48.44,-0.25,-0.51%,3,137,0.0
179,106/09/19,0,0,0,0,0 9,0,0 4,0.00%,-,0,48.6,48.69,48.6,48.69,-0.19,-0.39%,2,102,0.0
180,106/09/18,0,-38,0,0,0 5,0,0 8,0.00%,-,0,48.9,48.9,48.88,48.88,0.45,0.93%,38,1862,0.0
181,106/09/15,0,0,0,0,0 1,0,0 6,0.00%,-,0,48.46,48.48,48.43,48.43,-0.2,-0.41%,20,969,0.0
182,106/09/14,0,-3,0,0,0 5,0,0 3,0.00%,-,0,47.9,48.63,47.9,48.63,-0.13,-0.27%,37,1770,0.0
183,106/09/13,0,-1,0,0,0 6,0,0 6,0.00%,-,0,48.76,48.76,48.76,48.76,-0.13,-0.27%,16,785,0.0
184,106/09/12,0,2,0,0,0 3,0,0 3,0.00%,-,0,48.89,48.89,48.89,48.89,0.09,0.18%,3,138,0.0
185,106/09/11,0,-2,0,0,0 8,0,0 8,0.00%,-,0,49.19,49.19,48.8,48.8,-0.01,-0.02%,6,310,0.0
186,106/09/08,0,2,0,0,0 6,0,0 10,0.00%,-,0,48.8,48.81,48.8,48.81,0.05,0.10%,3,128,0.0
187,106/09/07,0,0,0,0,0 9,0,0 2,0.00%,-,0,48.76,48.76,48.76,48.76,0.09,0.18%,3,150,0.0
188,106/09/06,0,-38,0,0,0 7,0,0 10,0.00%,-,0,48.67,48.9,48.67,48.67,0.0,0.00%,40,1958,0.0
189,106/09/05,0,2,0,0,0 2,0,0 5,0.00%,-,0,48.82,48.82,48.67,48.67,-0.83,-1.68%,4,197,0.0
190,106/09/01,0,0,0,0,0 7,0,0 0,0.00%,-,0,49.5,49.5,49.5,49.5,0.78,1.60%,2,95,0.0
191,106/08/30,0,3,0,0,0 6,0,0 3,0.00%,-,0,48.72,48.72,48.72,48.72,0.0,0.00%,3,149,0.0
192,106/08/29,0,-6,0,0,0 3,0,0 8,0.00%,-,0,48.65,48.72,48.65,48.72,0.02,0.04%,7,341,0.0
193,106/08/28,0,-42,0,0,0 0,0,0 8,0.00%,-,0,48.5,48.82,48.5,48.7,0.2,0.41%,53,2594,0.0
194,106/08/25,0,-1,0,0,0 8,0,0 7,0.00%,-,0,48.55,48.55,48.5,48.5,0.3,0.62%,3,158,0.0
195,106/08/24,0,12,0,0,0 0,0,0 4,0.00%,-,0,48.0,48.2,48.0,48.2,0.24,0.50%,13,608,0.0
196,106/08/23,0,6,0,0,0 9,0,0 8,0.00%,-,0,47.9,47.96,47.9,47.96,0.23,0.48%,7,346,0.0
197,106/08/22,0,2,0,0,0 4,0,0 10,0.00%,-,0,47.73,47.73,47.73,47.73,0.13,0.27%,3,151,0.0
198,106/08/18,0,-1,0,0,0 9,0,0 4,0.00%,-,0,47.59,47.6,47.5,47.6,-0.07,-0.15%,3,143,0.0
199,106/08/17,0,7,0,0,0 5,0,0 8,0.00%,-,0,47.9,47.9,47.67,47.67,0.07,0.15%,8,358,0.0
200,106/08/16,0,-39,0,0,0 1,0,0 6,0.00%,-,0,47.73,47.73,47.6,47.6,-0.01,-0.02%,40,1913,0.0
201,106/08/15,0,3,0,0,0 5,0,0 3,0.00%,-,0,47.61,47.61,47.61,47.61,0.0,0.00%,6,303,0.0
202,106/08/14,0,-2,0,0,0 6,0,0 6,0.00%,-,0,47.71,47.71,47.61,47.61,-0.17,-0.36%,92,4400,0.0
203,106/08/11,0,-5,0,0,0 3,0,0 3,0.00%,-,0,47.9,47.9,47.78,47.78,-0.26,-0.54%,6,296,0.0
204,106/08/10,0,-1,0,0,0 8,0,0 8,0.00%,-,0,48.0,48.04,47.73,48.04,-0.54,-1.11%,6,302,0.0
205,106/08/09,0,-3,0,0,0 6,0,0 10,0.00%,-,0,48.7,48.7,48.58,48.58,-0.12,-0.25%,6,311,0.0
206,106/08/08,0,-12,0,0,0 9,0,0 2,0.00%,-,0,52.0,52.0,48.69,48.7,-4.2,-7.94%,32,1594,0.0
207,106/08/07,0,-26,0,0,0 7,0,0 10,0.00%,-,0,48.1,52.9,48.1,52.9,4.8,9.98%,34,1674,0.0
208,106/08/04,0,1,0,0,0 2,0,0 5,0.00%,-,0,48.15,48.15,48.1,48.1,0.14,0.29%,2,96,0.0
209,106/08/03,0,-9,0,0,0 1,0,0 10,0.00%,-,0,48.2,48.2,47.96,47.96,-0.24,-0.50%,15,730,0.0
210,106/08/02,0,-4,0,0,0 7,0,0 0,0.00%,-,0,48.2,48.25,48.2,48.2,0.68,1.43%,11,514,0.0
211,106/07/31,0,-9,0,0,0 7,0,0 5,0.00%,-,0,47.53,47.65,47.47,47.52,-0.16,-0.34%,11,546,0.0
212,106/07/28,0,-9,0,0,0 6,0,0 3,0.00%,-,0,47.82,47.88,47.68,47.68,-0.35,-0.73%,9,435,0.0
213,106/07/27,0,2,0,0,-3 3,0,0 8,0.00%,-,0,48.1,48.1,48.01,48.03,-0.57,-1.17%,6,282,0.0
214,106/07/26,0,-27,0,3,3 0,0,0 8,0.05%,0.00%,0,48.88,48.88,48.6,48.6,-0.08,-0.16%,28,1366,0.0
215,106/07/24,0,-6,0,0,0 0,0,0 4,0.00%,-,0,48.5,48.68,48.45,48.68,0.03,0.06%,8,365,0.0
216,106/07/21,0,-5,0,0,0 9,0,0 8,0.00%,-,0,49.05,49.05,48.65,48.65,-0.19,-0.39%,9,440,0.0
217,106/07/20,0,-4,0,0,0 4,0,0 10,0.00%,-,0,48.97,49.08,48.84,48.84,-0.1,-0.20%,8,401,0.0
218,106/07/19,0,-1,0,0,0 9,0,0 1,0.00%,-,0,48.7,48.95,48.7,48.94,0.47,0.97%,6,302,0.0
219,106/07/18,0,4,0,0,0 9,0,0 4,0.00%,-,0,48.36,48.51,48.36,48.47,-0.06,-0.12%,6,290,0.0
220,106/07/17,0,-30,0,0,0 5,0,0 8,0.00%,-,0,48.66,48.66,48.49,48.53,0.24,0.50%,33,1622,0.0
221,106/07/14,0,-3,0,0,0 1,0,0 6,0.00%,-,0,48.25,48.29,48.25,48.29,-0.15,-0.31%,3,145,0.0
222,106/07/13,0,-1,0,0,0 5,0,0 3,0.00%,-,0,48.2,48.44,48.2,48.44,0.59,1.23%,4,211,0.0
223,106/07/12,0,0,0,0,0 6,0,0 6,0.00%,-,0,47.85,47.85,47.85,47.85,0.7,1.48%,1,66,0.0
