,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
55,107/02/02,0,-1,0,0,0 1,0,0 6,0.00%,-,0,55.25,55.25,55.25,55.25,-0.35,-0.63%,1,55,0
56,107/02/01,0,-27,0,0,0 5,0,0 3,0.00%,-,0,55.65,55.75,55.6,55.6,0.3,0.54%,27,1508,0
57,107/01/31,0,2,0,0,0 7,0,0 5,0.00%,-,0,54.7,55.3,54.7,55.3,-0.25,-0.45%,4,220,0
58,107/01/26,0,-2,0,0,0 0,0,0 8,0.00%,-,0,55.45,55.55,55.45,55.55,0.15,0.27%,2,111,0
59,107/01/24,0,-2,0,0,0 0,0,0 4,0.00%,-,0,55.35,55.4,55.35,55.4,-0.3,-0.54%,2,111,0
60,107/01/23,0,2,0,0,0 9,0,0 8,0.00%,-,0,55.7,55.7,55.7,55.7,0.1,0.18%,2,111,0
61,107/01/22,0,-26,0,0,0 4,0,0 10,0.00%,-,0,55.35,55.75,55.35,55.6,0.3,0.54%,35,1949,0
62,107/01/19,0,4,0,0,0 9,0,0 1,0.00%,-,0,55.15,55.35,55.15,55.3,0.3,0.55%,6,332,0
63,107/01/18,0,3,0,0,0 9,0,0 4,0.00%,-,0,54.9,55.0,54.9,55.0,0.5,0.92%,3,165,0
64,107/01/17,0,1,0,0,0 5,0,0 8,0.00%,-,0,54.5,54.5,54.5,54.5,0.35,0.65%,1,55,0
65,107/01/15,0,1,0,0,0 5,0,0 3,0.00%,-,0,54.15,54.15,54.15,54.15,0.5,0.93%,1,54,0
66,107/01/11,0,-27,0,0,0 3,0,0 3,0.00%,-,0,53.85,53.85,53.65,53.65,-0.3,-0.56%,27,1451,0
67,107/01/10,0,1,0,0,0 8,0,0 8,0.00%,-,0,53.95,53.95,53.95,53.95,-0.05,-0.09%,1,54,0
68,107/01/09,0,3,0,0,0 6,0,0 10,0.00%,-,0,54.15,54.15,54.0,54.0,0.0,0.00%,3,162,0
69,107/01/08,0,1,0,0,0 9,0,0 2,0.00%,-,0,54.0,54.0,54.0,54.0,0.0,0.00%,1,54,0
70,107/01/05,0,-1,0,0,0 7,0,0 10,0.00%,-,0,53.9,54.0,53.75,54.0,0.4,0.75%,5,269,0
71,107/01/04,0,16,0,0,0 2,0,0 5,0.00%,-,0,53.65,53.65,53.6,53.6,0.2,0.37%,17,912,0
72,107/01/03,0,2,0,0,0 1,0,0 10,0.00%,-,0,53.35,53.4,53.35,53.4,0.2,0.38%,2,107,0
73,107/01/02,0,2,0,0,0 7,0,0 0,0.00%,-,0,53.05,53.2,52.95,53.2,0.25,0.47%,38,2024,0
74,106/12/29,0,-5,0,0,0 7,0,0 5,0.00%,-,0,52.75,52.95,52.75,52.95,0.45,0.86%,15,793,0
75,106/12/28,0,8,0,0,0 6,0,0 3,0.00%,-,0,52.55,52.55,52.5,52.5,0.5,0.96%,12,630,0
76,106/12/27,0,13,0,0,0 3,0,0 8,0.00%,-,0,51.95,52.0,51.95,52.0,0.15,0.29%,13,675,0
77,106/12/26,0,14,0,0,0 0,0,0 8,0.00%,-,0,52.3,52.3,51.85,51.85,-0.4,-0.77%,17,882,0
78,106/12/25,0,9,0,0,0 8,0,0 7,0.00%,-,0,52.25,52.25,52.25,52.25,-0.1,-0.19%,9,470,0
79,106/12/21,0,-28,0,0,0 9,0,0 8,0.00%,-,0,52.4,52.5,52.35,52.35,0.05,0.10%,28,1468,0
80,106/12/15,0,-2,0,0,0 5,0,0 8,0.00%,-,0,52.3,52.3,52.3,52.3,0.0,0.00%,2,105,0
81,106/12/14,0,0,0,0,0 1,0,0 6,0.00%,-,0,52.35,52.35,52.3,52.3,0.4,0.77%,60,3139,0
82,106/12/13,0,0,0,0,0 5,0,0 3,0.00%,-,0,51.9,51.95,51.9,51.9,0.05,0.10%,100,5192,0
83,106/12/12,0,0,0,0,0 6,0,0 6,0.00%,-,0,51.85,51.85,51.85,51.85,-0.4,-0.77%,25,1296,0
84,106/12/11,0,-28,0,0,0 3,0,0 3,0.00%,-,0,52.25,52.25,52.2,52.25,0.35,0.67%,28,1472,0
85,106/12/06,0,2,0,0,0 9,0,0 2,0.00%,-,0,51.9,51.9,51.9,51.9,-1.3,-2.44%,2,104,0
86,106/12/01,0,-30,0,0,0 1,0,0 10,0.00%,-,0,54.0,54.0,52.55,53.2,0.0,0.00%,30,1608,0
87,106/11/28,0,3,0,0,0 3,0,0 8,0.00%,-,0,53.2,53.2,53.2,53.2,-0.5,-0.93%,3,169,0
88,106/11/27,0,-4,0,0,0 0,0,0 8,0.00%,-,0,54.0,54.0,53.7,53.7,-0.3,-0.56%,4,221,0
89,106/11/23,0,1,0,0,0 0,0,0 4,0.00%,-,0,54.0,54.0,54.0,54.0,0.35,0.65%,1,54,0
90,106/11/21,0,-28,0,0,0 4,0,0 10,0.00%,-,0,53.5,53.65,53.45,53.65,0.35,0.66%,28,1499,0
91,106/11/17,0,1,0,0,0 9,0,0 4,0.00%,-,0,53.3,53.3,53.3,53.3,0.1,0.19%,1,53,0
92,106/11/16,0,-2,0,0,0 5,0,0 8,0.00%,-,0,53.05,53.2,52.95,53.2,0.3,0.57%,4,212,0
93,106/11/15,0,1,0,0,0 1,0,0 6,0.00%,-,0,52.9,52.9,52.9,52.9,-0.5,-0.94%,1,61,0
94,106/11/13,0,-26,0,0,0 6,0,0 6,0.00%,-,0,53.55,53.65,53.4,53.4,-0.35,-0.65%,30,1607,0
95,106/11/09,0,1,0,0,0 8,0,0 8,0.00%,-,0,53.75,53.75,53.75,53.75,-0.2,-0.37%,1,54,0
96,106/11/02,0,-1,0,0,0 1,0,0 10,0.00%,-,0,53.95,53.95,53.95,53.95,-0.05,-0.09%,2,108,0
97,106/11/01,0,-25,0,0,0 7,0,0 0,0.00%,-,0,53.85,54.1,53.85,54.0,0.2,0.37%,28,1523,0
98,106/10/31,0,1,0,0,0 7,0,0 5,0.00%,-,0,53.8,53.8,53.75,53.8,-1.65,-2.98%,7,377,0
99,106/10/30,0,-5,0,0,0 6,0,0 3,0.00%,-,0,55.45,55.45,55.45,55.45,0.15,0.27%,5,280,0
100,106/10/27,0,-1,0,0,0 3,0,0 8,0.00%,-,0,55.3,55.3,55.3,55.3,-0.05,-0.09%,1,55,0
101,106/10/26,0,-2,0,0,0 0,0,0 8,0.00%,-,0,55.35,55.35,55.35,55.35,-0.1,-0.18%,2,111,0
102,106/10/23,0,-26,0,0,0 9,0,0 8,0.00%,-,0,55.35,55.5,55.35,55.45,0.15,0.27%,28,1553,0
103,106/10/19,0,1,0,0,0 9,0,0 1,0.00%,-,0,55.3,55.3,55.3,55.3,-0.1,-0.18%,1,55,0
104,106/10/17,0,-4,0,0,0 5,0,0 8,0.00%,-,0,55.45,55.45,55.4,55.4,0.75,1.37%,4,222,0
105,106/10/11,0,-15,0,0,0 3,0,0 3,0.00%,-,0,54.8,54.95,54.65,54.65,0.75,1.39%,38,2082,0
106,106/10/02,0,-25,0,0,0 7,0,0 10,0.00%,-,0,53.8,53.9,53.65,53.9,0.45,0.84%,29,1571,0
107,106/09/30,0,1,0,0,0 7,0,0 5,0.00%,-,0,53.45,53.45,53.45,53.45,0.3,0.56%,1,53,0
108,106/09/27,0,1,0,0,0 0,0,0 8,0.00%,-,0,53.15,53.15,53.15,53.15,0.2,0.38%,1,53,0
109,106/09/26,0,-1,0,0,0 8,0,0 7,0.00%,-,0,52.95,52.95,52.95,52.95,-0.75,-1.40%,1,54,0
110,106/09/22,0,7,0,0,0 9,0,0 8,0.00%,-,0,53.7,53.7,53.7,53.7,-0.9,-1.65%,7,376,0
111,106/09/21,0,-27,0,0,0 4,0,0 10,0.00%,-,0,54.4,54.6,54.4,54.6,0.7,1.30%,27,1471,0
112,106/09/20,0,6,0,0,0 9,0,0 1,0.00%,-,0,53.9,53.9,53.9,53.9,-0.8,-1.46%,6,323,0
113,106/09/19,0,3,0,0,0 9,0,0 4,0.00%,-,0,54.8,54.8,54.7,54.7,0.1,0.18%,3,164,0
114,106/09/18,0,2,0,0,0 5,0,0 8,0.00%,-,0,54.6,54.6,54.6,54.6,0.35,0.65%,2,109,0
115,106/09/15,0,14,0,0,0 1,0,0 6,0.00%,-,0,54.3,54.3,54.2,54.25,-0.45,-0.82%,16,868,0
116,106/09/12,0,-8,0,0,0 3,0,0 3,0.00%,-,0,54.8,54.8,54.7,54.7,0.2,0.37%,8,438,0
117,106/09/11,0,-26,0,0,0 8,0,0 8,0.00%,-,0,54.75,54.75,54.5,54.5,0.0,0.00%,28,1529,0
118,106/09/04,0,3,0,0,0 1,0,0 10,0.00%,-,0,54.4,54.5,54.4,54.5,-0.1,-0.18%,3,163,0
119,106/09/01,0,-27,0,0,0 7,0,0 0,0.00%,-,0,54.65,54.65,54.6,54.6,-0.05,-0.09%,27,1485,0
120,106/08/31,0,-4,0,0,0 7,0,0 5,0.00%,-,0,54.75,54.75,54.65,54.65,0.35,0.64%,4,220,0
121,106/08/28,0,-2,0,0,0 0,0,0 8,0.00%,-,0,54.3,54.3,54.3,54.3,0.3,0.56%,2,109,0
122,106/08/25,0,3,0,0,0 8,0,0 7,0.00%,-,0,54.0,54.0,54.0,54.0,0.1,0.19%,3,162,0
123,106/08/24,0,0,0,0,0 0,0,0 4,0.00%,-,0,53.9,53.9,53.9,53.9,0.3,0.56%,1,54,0
124,106/08/23,0,1,0,0,0 9,0,0 8,0.00%,-,0,53.8,53.8,53.6,53.6,0.15,0.28%,2,107,0
125,106/08/22,0,2,0,0,0 4,0,0 10,0.00%,-,0,53.45,53.45,53.45,53.45,0.25,0.47%,2,107,0
126,106/08/21,0,-24,0,0,0 9,0,0 1,0.00%,-,0,53.1,53.2,53.1,53.2,0.2,0.38%,32,1702,0
127,106/08/18,0,1,0,0,0 9,0,0 4,0.00%,-,0,53.0,53.0,53.0,53.0,-0.1,-0.19%,1,53,0
128,106/08/17,0,1,0,0,0 5,0,0 8,0.00%,-,0,53.1,53.1,53.1,53.1,0.15,0.28%,1,53,0
129,106/08/16,0,-2,0,0,0 1,0,0 6,0.00%,-,0,53.1,53.1,52.95,52.95,-0.15,-0.28%,2,106,0
130,106/08/15,0,-4,0,0,0 5,0,0 3,0.00%,-,0,53.2,53.2,53.1,53.1,0.1,0.19%,4,223,0
131,106/08/11,0,-27,0,0,0 3,0,0 3,0.00%,-,0,52.8,53.0,52.8,53.0,-0.25,-0.47%,28,1481,0
132,106/08/10,0,2,0,0,0 8,0,0 8,0.00%,-,0,53.25,53.25,53.25,53.25,-0.7,-1.30%,2,107,0
133,106/08/07,0,1,0,0,0 7,0,0 10,0.00%,-,0,53.95,53.95,53.95,53.95,0.5,0.94%,1,54,0
134,106/08/03,0,1,0,0,0 1,0,0 10,0.00%,-,0,53.45,53.45,53.45,53.45,-0.25,-0.47%,1,53,0
135,106/08/02,0,2,0,0,0 7,0,0 0,0.00%,-,0,53.7,53.7,53.7,53.7,0.2,0.37%,2,107,0
136,106/08/01,0,-28,0,0,0 6,0,0 1,0.00%,-,0,53.35,53.5,53.35,53.5,-0.1,-0.19%,28,1506,0
137,106/07/27,0,1,0,0,0 3,0,0 8,0.00%,-,0,53.5,53.6,53.5,53.6,0.55,1.04%,2,110,0
138,106/07/24,0,4,0,0,0 0,0,0 4,0.00%,-,0,53.1,53.1,53.05,53.05,-0.25,-0.47%,4,212,0
139,106/07/21,0,-28,0,0,0 9,0,0 8,0.00%,-,0,53.45,53.45,53.3,53.3,0.0,0.00%,28,1494,0
140,106/07/20,0,11,0,0,0 4,0,0 10,0.00%,-,0,53.35,53.35,53.3,53.3,0.2,0.38%,11,587,0
141,106/07/18,0,2,0,0,0 9,0,0 4,0.00%,-,0,53.1,53.1,53.1,53.1,0.0,0.00%,2,106,0
142,106/07/17,0,3,0,0,0 5,0,0 8,0.00%,-,0,53.15,53.15,53.1,53.1,0.1,0.19%,3,159,0
143,106/07/13,0,2,0,0,0 5,0,0 3,0.00%,-,0,52.85,53.0,52.85,53.0,0.55,1.05%,2,106,0
144,106/07/11,0,-29,0,0,0 3,0,0 3,0.00%,-,0,52.25,52.45,52.25,52.45,0.35,0.67%,29,1518,0
145,106/07/05,0,3,0,0,0 7,0,0 10,0.00%,-,0,52.1,52.1,52.1,52.1,-0.1,-0.19%,3,156,0
146,106/07/03,0,-26,0,0,0 1,0,0 10,0.00%,-,0,52.05,52.2,52.05,52.2,0.3,0.58%,30,1576,0
147,106/06/30,0,1,0,0,0 7,0,0 5,0.00%,-,0,51.9,51.9,51.9,51.9,-0.6,-1.14%,1,52,0
148,106/06/29,0,2,0,0,0 6,0,0 3,0.00%,-,0,52.4,52.5,52.4,52.5,0.1,0.19%,6,315,0
149,106/06/28,0,-2,0,0,0 3,0,0 8,0.00%,-,0,52.4,52.4,52.4,52.4,-0.2,-0.38%,2,105,0
150,106/06/27,0,-8,0,0,0 0,0,0 8,0.00%,-,0,52.6,52.6,52.6,52.6,0.15,0.29%,8,421,0
151,106/06/26,0,2,0,0,0 8,0,0 7,0.00%,-,0,52.0,52.45,52.0,52.45,0.9,1.75%,5,261,0
152,106/06/23,0,3,0,0,0 0,0,0 4,0.00%,-,0,51.55,51.55,51.55,51.55,0.0,0.00%,3,170,0
153,106/06/22,0,2,0,0,0 9,0,0 8,0.00%,-,0,51.55,51.55,51.55,51.55,0.15,0.29%,2,103,0
154,106/06/21,0,-30,0,0,0 4,0,0 10,0.00%,-,0,51.3,51.4,51.2,51.4,0.2,0.39%,30,1551,0
155,106/06/20,0,5,0,0,0 9,0,0 1,0.00%,-,0,51.2,51.2,51.2,51.2,0.35,0.69%,5,259,0
156,106/06/19,0,-1,0,0,0 9,0,0 4,0.00%,-,0,50.5,50.85,50.5,50.85,0.75,1.50%,8,406,0
157,106/06/16,0,1,0,0,0 5,0,0 8,0.00%,-,0,50.1,50.1,50.1,50.1,-0.05,-0.10%,1,50,0
158,106/06/15,0,-2,0,0,0 1,0,0 6,0.00%,-,0,50.15,50.15,50.15,50.15,-0.15,-0.30%,2,100,0
159,106/06/14,0,-1,0,0,0 5,0,0 3,0.00%,-,0,50.3,50.3,50.3,50.3,-0.1,-0.20%,1,50,0
160,106/06/12,0,-9,0,0,0 3,0,0 3,0.00%,-,0,50.4,50.4,50.4,50.4,-0.5,-0.98%,9,454,0
161,106/06/09,0,0,0,0,0 8,0,0 8,0.00%,-,0,50.8,50.9,50.8,50.9,0.2,0.39%,2,102,0
162,106/06/08,0,2,0,0,0 6,0,0 10,0.00%,-,0,50.65,50.7,50.65,50.7,0.15,0.30%,2,101,0
163,106/06/07,0,-3,0,0,0 9,0,0 2,0.00%,-,0,50.85,50.85,50.55,50.55,-0.15,-0.30%,5,254,0
164,106/06/06,0,-3,0,0,0 7,0,0 10,0.00%,-,0,50.7,50.7,50.7,50.7,0.2,0.40%,3,162,0
165,106/06/05,0,5,0,0,0 2,0,0 5,0.00%,-,0,50.4,50.5,50.4,50.5,0.2,0.40%,5,252,0
166,106/06/03,0,1,0,0,0 1,0,0 10,0.00%,-,0,50.3,50.3,50.3,50.3,0.25,0.50%,1,50,0
167,106/06/01,0,-29,0,0,0 6,0,0 1,0.00%,-,0,50.15,50.15,50.05,50.05,0.21,0.42%,29,1463,0
168,106/05/31,0,-1,0,0,0 7,0,0 5,0.00%,-,0,50.1,50.1,49.84,49.84,-0.36,-0.72%,3,150,0
169,106/05/26,0,6,0,0,0 6,0,0 3,0.00%,-,0,50.2,50.2,50.2,50.2,0.05,0.10%,6,301,0
170,106/05/25,0,2,0,0,0 3,0,0 8,0.00%,-,0,50.1,50.15,50.05,50.15,0.55,1.11%,4,200,0
171,106/05/22,0,-20,0,0,0 0,0,0 4,0.00%,-,0,49.58,49.6,49.58,49.6,0.05,0.10%,30,1488,0
172,106/05/17,0,3,0,0,0 9,0,0 1,0.00%,-,0,49.55,49.55,49.55,49.55,-0.3,-0.60%,3,149,0
173,106/05/16,0,0,0,0,0 9,0,0 4,0.00%,-,0,49.75,49.85,49.75,49.85,0.01,0.02%,6,299,0
174,106/05/15,0,8,0,0,0 5,0,0 8,0.00%,-,0,49.72,49.84,49.72,49.84,0.15,0.30%,8,405,0
175,106/05/12,0,-2,0,0,0 1,0,0 6,0.00%,-,0,49.7,49.7,49.69,49.69,0.1,0.20%,2,99,0
176,106/05/11,0,-28,0,0,0 5,0,0 3,0.00%,-,0,49.7,49.75,49.59,49.59,0.09,0.18%,32,1591,0
177,106/05/10,0,6,0,0,0 6,0,0 6,0.00%,-,0,49.4,49.5,49.4,49.5,0.18,0.36%,6,298,0
178,106/05/09,0,0,0,0,0 3,0,0 3,0.00%,-,0,49.32,49.32,49.32,49.32,0.1,0.20%,1,54,0
179,106/05/08,0,2,0,0,0 8,0,0 8,0.00%,-,0,49.22,49.22,49.22,49.22,-0.08,-0.16%,2,104,0
180,106/05/05,0,3,0,0,0 6,0,0 10,0.00%,-,0,49.37,49.37,49.3,49.3,-0.17,-0.34%,18,866,0
181,106/05/04,0,1,0,0,0 9,0,0 2,0.00%,-,0,49.47,49.47,49.47,49.47,0.1,0.20%,1,50,0
