,日期,自營商,投信,外資,資餘,資增減,券餘,券增減,使用率,券資比,資券抵,開盤價,最高價,最低價,收盤價,漲跌,漲%,成交量,成交金額,本益比
21,107/04/23,0,-3,0,0,0 0,0,0 4,0.00%,-,0,49.59,49.68,49.59,49.63,-1.52,-2.97%,3,149,0
24,107/04/19,0,-1,0,0,0 1,0,0 6,0.00%,-,0,50.9,51.15,50.9,51.15,0.7,1.39%,2,102,0
25,107/04/19,0,-1,0,0,0 4,0,0 10,0.00%,-,0,50.9,51.15,50.9,51.15,0.7,1.39%,2,102,0
28,107/04/18,0,8,0,0,0 5,0,0 3,0.00%,-,0,50.5,50.5,50.45,50.45,-0.4,-0.79%,9,457,0
29,107/04/18,0,8,0,0,0 9,0,0 1,0.00%,-,0,50.5,50.5,50.45,50.45,-0.4,-0.79%,9,457,0
32,107/04/17,0,-5,0,0,0 6,0,0 6,0.00%,-,0,50.85,50.85,50.85,50.85,-0.05,-0.10%,5,254,0
33,107/04/17,0,-5,0,0,0 9,0,0 4,0.00%,-,0,50.85,50.85,50.85,50.85,-0.05,-0.10%,5,254,0
36,107/04/16,0,-2,0,0,0 3,0,0 3,0.00%,-,0,50.95,50.95,50.9,50.9,-0.3,-0.59%,2,102,0
37,107/04/16,0,-2,0,0,0 5,0,0 8,0.00%,-,0,50.95,50.95,50.9,50.9,-0.3,-0.59%,2,102,0
40,107/04/13,0,-2,0,0,0 8,0,0 8,0.00%,-,0,51.15,51.2,51.15,51.2,0.0,0.00%,2,102,0
41,107/04/13,0,-2,0,0,0 1,0,0 6,0.00%,-,0,51.15,51.2,51.15,51.2,0.0,0.00%,2,102,0
44,107/04/12,0,-3,0,0,0 6,0,0 10,0.00%,-,0,51.2,51.25,51.2,51.2,-0.15,-0.29%,3,154,0
45,107/04/12,0,-3,0,0,0 5,0,0 3,0.00%,-,0,51.2,51.25,51.2,51.2,-0.15,-0.29%,3,154,0
48,107/04/11,0,-1,0,0,0 9,0,0 2,0.00%,-,0,51.35,51.35,51.35,51.35,0.5,0.98%,1,51,0
49,107/04/11,0,-1,0,0,0 6,0,0 6,0.00%,-,0,51.35,51.35,51.35,51.35,0.5,0.98%,1,51,0
52,107/04/10,0,-4,0,0,0 7,0,0 10,0.00%,-,0,50.65,50.85,50.65,50.85,0.35,0.69%,5,254,0
53,107/04/10,0,-4,0,0,0 3,0,0 3,0.00%,-,0,50.65,50.85,50.65,50.85,0.35,0.69%,5,254,0
56,107/04/09,0,20,-20,0,0 2,0,0 5,0.00%,-,0,50.65,50.65,50.4,50.5,0.3,0.60%,22,1111,0
57,107/04/09,0,20,-20,0,0 8,0,0 8,0.00%,-,0,50.65,50.65,50.4,50.5,0.3,0.60%,22,1111,0
60,107/04/03,0,-2,0,0,0 6,0,0 10,0.00%,-,0,50.25,50.25,50.2,50.2,-1.1,-2.14%,2,100,0
61,107/03/31,0,-1,0,0,0 7,0,0 5,0.00%,-,0,51.3,51.3,51.3,51.3,0.0,0.00%,1,51,0
62,107/03/30,0,0,0,0,0 6,0,0 3,0.00%,-,0,51.3,51.3,51.3,51.3,0.75,1.48%,1,51,0
63,107/03/29,0,-2,0,0,0 3,0,0 8,0.00%,-,0,50.55,50.55,50.55,50.55,-0.35,-0.69%,2,101,0
64,107/03/28,0,-2,0,0,0 0,0,0 8,0.00%,-,0,51.0,51.0,50.9,50.9,-0.15,-0.29%,2,102,0
65,107/03/27,0,-4,0,0,0 8,0,0 7,0.00%,-,0,51.35,51.35,50.95,51.05,0.65,1.29%,25,1277,0
66,107/03/26,0,-1,0,0,0 0,0,0 4,0.00%,-,0,50.4,50.4,50.4,50.4,-0.1,-0.20%,1,50,0
67,107/03/23,0,-1,0,0,0 9,0,0 8,0.00%,-,0,51.6,51.6,50.25,50.5,-1.45,-2.79%,42,2121,0
68,107/03/22,0,-1,0,0,0 4,0,0 10,0.00%,-,0,51.95,51.95,51.95,51.95,0.55,1.07%,1,52,0
69,107/03/20,0,-3,0,0,0 9,0,0 4,0.00%,-,0,51.4,51.4,51.4,51.4,-0.1,-0.19%,3,154,0
70,107/03/19,0,-4,0,0,0 5,0,0 8,0.00%,-,0,51.45,51.5,51.45,51.5,0.35,0.68%,4,206,0
71,107/03/16,0,13,0,0,0 1,0,0 6,0.00%,-,0,51.1,51.15,51.0,51.15,-0.35,-0.68%,16,817,0
72,107/03/15,0,4,0,0,0 5,0,0 3,0.00%,-,0,51.55,51.55,51.35,51.5,-0.4,-0.77%,5,257,0
73,107/03/14,0,30,0,0,0 6,0,0 6,0.00%,-,0,51.9,52.0,51.6,51.9,-0.05,-0.10%,34,1757,0
74,107/03/13,0,7,0,0,0 3,0,0 3,0.00%,-,0,51.85,51.95,51.8,51.95,0.6,1.17%,10,519,0
75,107/03/12,0,1,0,0,0 8,0,0 8,0.00%,-,0,51.15,51.35,51.15,51.35,0.4,0.79%,2,103,0
76,107/03/09,0,-2,0,0,0 6,0,0 10,0.00%,-,0,50.9,50.95,50.9,50.95,0.35,0.69%,2,102,0
77,107/03/08,0,23,0,0,0 9,0,0 2,0.00%,-,0,50.55,50.6,50.55,50.6,0.05,0.10%,24,1214,0
78,107/03/07,0,-4,0,0,0 7,0,0 10,0.00%,-,0,50.35,50.55,50.35,50.55,0.3,0.60%,4,202,0
79,107/03/06,0,-1,0,0,0 2,0,0 5,0.00%,-,0,50.25,50.25,50.25,50.25,0.2,0.40%,1,50,0
80,107/03/05,0,-2,0,0,0 1,0,0 10,0.00%,-,0,50.05,50.05,50.05,50.05,-0.2,-0.40%,2,100,0
81,107/03/01,0,-2,0,0,0 7,0,0 0,0.00%,-,0,50.0,50.25,50.0,50.25,-0.4,-0.79%,2,100,0
82,107/02/27,0,-5,0,0,0 7,0,0 5,0.00%,-,0,50.85,50.85,50.65,50.65,0.25,0.50%,20,1014,0
83,107/02/26,0,1,0,0,0 6,0,0 3,0.00%,-,0,50.35,50.4,50.35,50.4,0.15,0.30%,32,1613,0
84,107/02/23,0,2,0,0,0 3,0,0 8,0.00%,-,0,49.91,50.25,49.89,50.25,0.37,0.74%,4,200,0
85,107/02/22,0,-6,0,0,0 0,0,0 8,0.00%,-,0,49.87,49.88,49.87,49.88,-0.07,-0.14%,6,302,0
86,107/02/21,0,-4,0,0,0 8,0,0 7,0.00%,-,0,49.74,49.95,49.73,49.95,1.22,2.50%,4,199,0
87,107/02/12,0,-2,0,0,0 0,0,0 4,0.00%,-,0,48.68,48.73,48.68,48.73,0.89,1.86%,2,97,0
88,107/02/09,0,-6,0,0,0 9,0,0 8,0.00%,-,0,47.63,47.84,47.61,47.84,-1.16,-2.37%,7,334,0
89,107/02/08,0,-2,0,0,0 4,0,0 10,0.00%,-,0,49.31,49.31,49.0,49.0,0.0,0.00%,4,197,0
90,107/02/07,0,12,0,0,0 9,0,0 1,0.00%,-,0,49.62,49.62,49.0,49.0,0.24,0.49%,15,741,0
91,107/02/06,0,-6,0,0,0 9,0,0 4,0.00%,-,0,49.59,49.59,48.76,48.76,-2.39,-4.67%,7,344,0
92,107/02/05,0,-3,0,0,0 5,0,0 8,0.00%,-,0,50.95,51.15,50.9,51.15,-0.8,-1.54%,53,2712,0
93,107/02/02,0,0,0,0,0 1,0,0 6,0.00%,-,0,51.95,51.95,51.95,51.95,-0.2,-0.38%,30,1559,0
94,107/02/01,0,1,0,0,0 5,0,0 3,0.00%,-,0,51.9,52.15,51.9,52.15,0.2,0.38%,136,7089,0
95,107/01/30,0,1,0,0,0 6,0,0 3,0.00%,-,0,51.9,51.95,51.9,51.95,-0.45,-0.86%,2,104,0
96,107/01/29,0,-4,0,0,0 3,0,0 8,0.00%,-,0,52.45,52.45,52.4,52.4,0.35,0.67%,4,210,0
97,107/01/26,0,-2,0,0,0 0,0,0 8,0.00%,-,0,52.05,52.05,52.05,52.05,-0.4,-0.76%,2,104,0
98,107/01/25,0,-1,0,0,0 8,0,0 7,0.00%,-,0,52.9,52.9,52.45,52.45,0.4,0.77%,26,1364,0
99,107/01/24,0,2,0,0,0 0,0,0 4,0.00%,-,0,52.6,52.6,52.05,52.05,-0.85,-1.61%,4,209,0
100,107/01/23,0,-1,0,0,0 9,0,0 8,0.00%,-,0,52.9,52.9,52.9,52.9,1.15,2.22%,1,56,0
101,107/01/19,0,5,0,0,0 9,0,0 1,0.00%,-,0,51.65,51.85,51.65,51.75,0.1,0.19%,7,362,0
102,107/01/18,0,4,-1,0,0 9,0,0 4,0.00%,-,0,51.45,51.65,51.45,51.65,0.75,1.47%,6,309,0
103,107/01/17,0,-5,0,0,0 5,0,0 8,0.00%,-,0,50.9,50.9,50.9,50.9,0.25,0.49%,5,255,0
104,107/01/16,0,-3,0,0,0 1,0,0 6,0.00%,-,0,50.6,50.65,50.6,50.65,0.1,0.20%,3,152,0
105,107/01/15,0,5,0,0,0 5,0,0 3,0.00%,-,0,50.45,50.55,50.4,50.55,0.3,0.60%,7,353,0
106,107/01/12,0,-3,0,0,0 6,0,0 6,0.00%,-,0,50.25,50.25,50.25,50.25,0.2,0.40%,3,151,0
107,107/01/11,0,-1,0,0,0 3,0,0 3,0.00%,-,0,50.05,50.05,50.05,50.05,-0.15,-0.30%,1,50,0
108,107/01/10,0,1,0,0,0 8,0,0 8,0.00%,-,0,50.2,50.2,50.2,50.2,-0.1,-0.20%,1,50,0
109,107/01/09,0,16,0,0,0 6,0,0 10,0.00%,-,0,50.5,50.5,50.3,50.3,-0.1,-0.20%,23,1158,0
110,107/01/08,0,-2,0,0,0 9,0,0 2,0.00%,-,0,50.4,50.4,50.4,50.4,0.4,0.80%,2,101,0
111,107/01/05,0,1,0,0,0 7,0,0 10,0.00%,-,0,50.0,50.0,50.0,50.0,-0.15,-0.30%,1,50,0
112,107/01/04,0,1,0,0,0 2,0,0 5,0.00%,-,0,50.1,50.15,49.92,50.15,0.15,0.30%,4,200,0
113,107/01/03,0,-2,0,0,0 1,0,0 10,0.00%,-,0,49.97,50.0,49.97,50.0,1.18,2.42%,2,100,0
114,106/12/28,0,0,0,0,0 6,0,0 3,0.00%,-,0,48.88,48.88,48.82,48.82,0.44,0.91%,2,98,0
115,106/12/27,0,-3,0,0,0 3,0,0 8,0.00%,-,0,48.38,48.38,48.38,48.38,-0.19,-0.39%,4,194,0
116,106/12/26,0,1,0,0,0 0,0,0 8,0.00%,-,0,48.57,48.57,48.57,48.57,-0.3,-0.61%,3,146,0
117,106/12/25,0,-1,0,0,0 8,0,0 7,0.00%,-,0,48.87,48.87,48.87,48.87,0.27,0.56%,1,49,0
118,106/12/22,0,-1,0,0,0 0,0,0 4,0.00%,-,0,48.6,48.6,48.6,48.6,0.1,0.21%,1,49,0
119,106/12/20,0,0,0,0,0 4,0,0 10,0.00%,-,0,48.5,48.5,48.5,48.5,-0.27,-0.55%,1,49,0
120,106/12/19,0,-4,0,0,0 9,0,0 1,0.00%,-,0,48.78,48.78,48.77,48.77,0.26,0.54%,4,195,0
121,106/12/18,0,-3,0,0,0 9,0,0 4,0.00%,-,0,48.55,48.55,48.46,48.51,0.18,0.37%,4,194,0
122,106/12/15,0,-1,0,0,0 5,0,0 8,0.00%,-,0,48.68,48.68,48.32,48.33,-0.84,-1.71%,41,1985,0
123,106/12/14,0,-2,0,0,0 1,0,0 6,0.00%,-,0,49.16,49.17,49.16,49.17,0.59,1.21%,2,98,0
124,106/12/13,0,-1,0,0,0 5,0,0 3,0.00%,-,0,48.53,48.58,48.53,48.58,0.18,0.37%,2,97,0
125,106/12/12,0,-23,0,0,0 6,0,0 6,0.00%,-,0,48.7,48.71,48.4,48.4,-0.38,-0.78%,23,1114,0
126,106/12/11,0,-2,0,0,0 3,0,0 3,0.00%,-,0,48.8,48.8,48.78,48.78,0.5,1.04%,2,98,0
127,106/12/08,0,-1,0,0,0 8,0,0 8,0.00%,-,0,48.13,48.37,48.13,48.28,0.22,0.46%,101,4874,0
128,106/12/07,0,8,0,0,0 6,0,0 10,0.00%,-,0,48.19,48.2,47.99,48.06,-0.18,-0.37%,104,4998,0
129,106/12/06,0,-2,0,0,0 9,0,0 2,0.00%,-,0,48.83,48.83,48.21,48.24,-0.68,-1.39%,48,2318,0
130,106/12/05,0,-2,0,0,0 7,0,0 10,0.00%,-,0,49.21,49.39,48.92,48.92,-0.37,-0.75%,4,197,0
131,106/12/04,0,28,0,0,0 2,0,0 5,0.00%,-,0,49.36,49.36,49.05,49.29,-0.32,-0.65%,39,1919,0
132,106/12/01,0,19,0,0,0 1,0,0 10,0.00%,-,0,49.36,49.61,49.07,49.61,0.02,0.04%,48,2368,0
133,106/11/30,0,0,0,0,0 7,0,0 5,0.00%,-,0,49.91,49.91,49.59,49.59,-0.51,-1.02%,35,1746,0
134,106/11/28,0,2,0,0,0 3,0,0 8,0.00%,-,0,49.8,50.1,49.8,50.1,-0.15,-0.30%,66,3304,0
135,106/11/27,0,1,0,0,0 0,0,0 8,0.00%,-,0,50.85,50.85,50.25,50.25,-0.45,-0.89%,21,1067,0
136,106/11/24,0,4,0,0,0 8,0,0 7,0.00%,-,0,50.75,50.75,50.7,50.7,-0.15,-0.29%,5,254,0
137,106/11/23,0,7,0,0,0 0,0,0 4,0.00%,-,0,50.85,50.85,50.8,50.85,0.0,0.00%,8,407,0
138,106/11/22,0,3,0,0,0 9,0,0 8,0.00%,-,0,50.75,51.2,50.75,50.85,0.65,1.29%,55,2798,0
139,106/11/21,0,8,0,0,0 4,0,0 10,0.00%,-,0,50.1,50.2,50.05,50.2,0.0,0.00%,11,551,0
140,106/11/17,0,3,0,0,0 9,0,0 4,0.00%,-,0,50.25,50.25,50.2,50.2,0.36,0.72%,8,402,0
141,106/11/16,0,-2,0,0,0 5,0,0 8,0.00%,-,0,49.75,49.84,49.75,49.84,-0.06,-0.12%,3,149,0
142,106/11/15,0,0,0,0,0 1,0,0 6,0.00%,-,0,49.9,49.9,49.9,49.9,-0.45,-0.89%,1,50,0
143,106/11/14,0,-3,0,0,0 5,0,0 3,0.00%,-,0,50.35,50.35,50.35,50.35,-0.15,-0.30%,3,151,0
144,106/11/13,0,-1,0,0,0 6,0,0 6,0.00%,-,0,50.5,50.5,50.5,50.5,-0.35,-0.69%,1,51,0
145,106/11/09,0,-1,0,0,0 8,0,0 8,0.00%,-,0,50.85,50.85,50.85,50.85,0.05,0.10%,1,51,0
146,106/11/07,0,8,0,0,0 9,0,0 2,0.00%,-,0,50.75,50.8,50.7,50.8,0.05,0.10%,11,558,0
147,106/11/06,0,-1,0,0,0 7,0,0 10,0.00%,-,0,50.75,50.75,50.75,50.75,0.2,0.40%,1,51,0
148,106/11/03,0,3,0,0,0 2,0,0 5,0.00%,-,0,50.75,50.75,50.55,50.55,-0.25,-0.49%,7,359,0
149,106/11/02,0,-2,0,0,0 1,0,0 10,0.00%,-,0,50.8,50.8,50.8,50.8,-0.15,-0.29%,2,102,0
150,106/10/31,0,-2,0,0,0 7,0,0 5,0.00%,-,0,50.95,50.95,50.95,50.95,-0.1,-0.20%,2,102,0
151,106/10/30,0,-1,0,0,0 6,0,0 3,0.00%,-,0,51.05,51.05,51.05,51.05,0.3,0.59%,1,51,0
152,106/10/27,0,5,0,0,0 3,0,0 8,0.00%,-,0,50.4,50.75,50.4,50.75,0.4,0.79%,15,758,0
153,106/10/26,0,-3,0,0,0 0,0,0 8,0.00%,-,0,50.35,50.35,50.35,50.35,0.0,0.00%,3,151,0
154,106/10/25,0,1,0,0,0 8,0,0 7,0.00%,-,0,50.35,50.35,50.35,50.35,-0.05,-0.10%,1,50,0
155,106/10/24,0,0,0,0,0 0,0,0 4,0.00%,-,0,50.4,50.45,50.4,50.4,0.0,0.00%,3,151,0
156,106/10/20,0,4,0,0,0 4,0,0 10,0.00%,-,0,50.4,50.4,50.4,50.4,-0.3,-0.59%,4,202,0
157,106/10/19,0,7,0,0,0 9,0,0 1,0.00%,-,0,50.65,50.7,50.6,50.7,0.0,0.00%,9,456,0
158,106/10/18,0,10,0,0,0 9,0,0 4,0.00%,-,0,50.7,50.7,50.7,50.7,0.15,0.30%,10,507,0
159,106/10/17,0,-3,0,0,0 5,0,0 8,0.00%,-,0,50.5,50.55,50.5,50.55,0.25,0.50%,6,303,0
160,106/10/16,0,4,0,0,0 1,0,0 6,0.00%,-,0,50.4,50.5,50.3,50.3,0.05,0.10%,6,302,0
161,106/10/13,0,-12,0,0,0 5,0,0 3,0.00%,-,0,50.25,50.25,50.25,50.25,0.05,0.10%,12,603,0
162,106/10/12,0,-3,0,0,0 6,0,0 6,0.00%,-,0,50.25,50.25,50.2,50.2,0.24,0.48%,3,151,0
163,106/10/11,0,-2,0,0,0 3,0,0 3,0.00%,-,0,49.5,49.96,49.5,49.96,0.98,2.00%,4,199,0
164,106/10/06,0,14,0,0,0 8,0,0 8,0.00%,-,0,49.0,49.0,48.95,48.98,-0.06,-0.12%,15,734,0
165,106/10/05,0,-2,0,0,0 6,0,0 10,0.00%,-,0,48.81,49.04,48.81,49.04,0.18,0.37%,2,98,0
166,106/10/03,0,-3,0,0,0 9,0,0 2,0.00%,-,0,48.86,48.86,48.86,48.86,0.2,0.41%,3,147,0
167,106/10/02,0,0,0,0,0 7,0,0 10,0.00%,-,0,48.63,48.66,48.63,48.66,0.53,1.10%,2,97,0
168,106/09/30,0,0,0,0,0 7,0,0 5,0.00%,-,0,48.13,48.13,48.13,48.13,0.09,0.19%,1,48,0
169,106/09/29,0,1,0,0,0 6,0,0 3,0.00%,-,0,47.91,48.04,47.84,48.04,-0.02,-0.04%,3,144,0
170,106/09/28,0,-2,0,0,0 3,0,0 8,0.00%,-,0,48.06,48.06,48.06,48.06,-0.07,-0.15%,2,96,0
171,106/09/27,0,4,0,0,0 0,0,0 8,0.00%,-,0,48.11,48.13,48.04,48.13,0.0,0.00%,8,385,0
172,106/09/26,0,-2,0,0,0 8,0,0 7,0.00%,-,0,48.26,48.26,48.13,48.13,-0.3,-0.62%,4,193,0
173,106/09/25,0,-2,0,0,0 0,0,0 4,0.00%,-,0,48.62,48.62,48.43,48.43,-0.74,-1.50%,2,97,0
174,106/09/22,0,-6,0,0,0 9,0,0 8,0.00%,-,0,49.28,49.28,49.17,49.17,-0.61,-1.23%,6,295,0
175,106/09/19,0,-4,0,0,0 9,0,0 4,0.00%,-,0,49.78,49.78,49.78,49.78,0.2,0.40%,4,199,0
176,106/09/18,0,1,0,0,0 5,0,0 8,0.00%,-,0,49.49,49.58,49.49,49.58,0.32,0.65%,7,347,0
177,106/09/15,0,-1,0,0,0 1,0,0 6,0.00%,-,0,49.26,49.26,49.26,49.26,0.01,0.02%,1,49,0
178,106/09/14,0,-1,0,0,0 5,0,0 3,0.00%,-,0,49.07,49.25,49.07,49.25,-0.01,-0.02%,2,98,0
179,106/09/13,0,-4,0,0,0 6,0,0 6,0.00%,-,0,49.48,49.48,49.26,49.26,-0.28,-0.57%,4,197,0
180,106/09/12,0,-4,0,0,0 3,0,0 3,0.00%,-,0,49.57,49.59,49.54,49.54,0.3,0.61%,4,198,0
181,106/09/11,0,0,0,0,0 8,0,0 8,0.00%,-,0,49.54,49.54,49.24,49.24,-0.25,-0.51%,2,99,0
182,106/09/08,0,-2,0,0,0 6,0,0 10,0.00%,-,0,49.55,49.55,49.49,49.49,0.3,0.61%,2,99,0
183,106/09/07,0,-19,0,0,0 9,0,0 2,0.00%,-,0,49.44,49.44,49.19,49.19,-0.16,-0.32%,19,938,0
184,106/09/06,0,9,0,0,0 7,0,0 10,0.00%,-,0,49.19,49.35,49.19,49.35,-0.1,-0.20%,10,493,0
185,106/09/05,0,-5,0,0,0 2,0,0 5,0.00%,-,0,49.43,49.45,49.43,49.45,-0.03,-0.06%,5,247,0
186,106/09/04,0,49,0,0,0 1,0,0 10,0.00%,-,0,49.37,49.48,49.37,49.48,-0.12,-0.24%,50,2471,0
187,106/09/01,0,0,0,0,0 7,0,0 0,0.00%,-,0,49.66,49.66,49.6,49.6,0.05,0.10%,4,199,0
188,106/08/31,0,0,0,0,0 7,0,0 5,0.00%,-,0,49.83,49.83,49.55,49.55,0.12,0.24%,2,99,0
189,106/08/30,0,-1,1,0,0 6,0,0 3,0.00%,-,0,49.51,49.51,49.43,49.43,0.37,0.75%,2,99,0
190,106/08/29,0,-4,0,0,0 3,0,0 8,0.00%,-,0,49.26,49.26,49.06,49.06,-0.44,-0.89%,4,197,0
191,106/08/28,0,-3,0,0,0 0,0,0 8,0.00%,-,0,49.44,49.5,49.44,49.5,-0.04,-0.08%,3,148,0
192,106/08/25,0,4,1,0,0 8,0,0 7,0.00%,-,0,49.23,49.54,49.23,49.54,0.59,1.21%,6,296,0
193,106/08/24,0,2,0,0,0 0,0,0 4,0.00%,-,0,48.95,48.95,48.95,48.95,0.07,0.14%,2,98,0
194,106/08/23,0,4,0,0,0 9,0,0 8,0.00%,-,0,48.89,48.89,48.87,48.88,0.03,0.06%,6,293,0
195,106/08/22,0,-1,0,0,0 4,0,0 10,0.00%,-,0,48.85,48.85,48.85,48.85,0.46,0.95%,1,49,0
196,106/08/21,0,14,0,0,0 9,0,0 1,0.00%,-,0,48.28,48.39,48.24,48.39,0.15,0.31%,21,1014,0
197,106/08/18,0,0,0,0,0 9,0,0 4,0.00%,-,0,48.41,48.41,48.24,48.24,-0.33,-0.68%,2,97,0
198,106/08/17,0,-5,0,0,0 5,0,0 8,0.00%,-,0,48.57,48.57,48.57,48.57,0.11,0.23%,5,243,0
199,106/08/16,0,11,0,0,0 1,0,0 6,0.00%,-,0,48.34,48.46,48.31,48.46,0.07,0.14%,16,774,0
200,106/08/15,0,17,0,0,0 5,0,0 3,0.00%,-,0,48.65,48.66,48.32,48.39,-0.22,-0.45%,20,970,0
201,106/08/14,0,-2,0,0,0 6,0,0 6,0.00%,-,0,48.67,48.67,48.61,48.61,0.03,0.06%,4,195,0
202,106/08/11,0,-10,9,0,0 3,0,0 3,0.00%,-,0,48.34,48.58,48.34,48.58,-0.37,-0.76%,11,534,0
203,106/08/10,0,4,0,0,0 8,0,0 8,0.00%,-,0,48.95,48.95,48.95,48.95,-0.63,-1.27%,4,196,0
204,106/08/09,0,-1,0,0,0 6,0,0 10,0.00%,-,0,49.58,49.58,49.58,49.58,-0.12,-0.24%,1,50,0
205,106/08/08,0,-4,0,0,0 9,0,0 2,0.00%,-,0,49.71,49.71,49.7,49.7,-0.04,-0.08%,4,199,0
206,106/08/07,0,-1,0,0,0 7,0,0 10,0.00%,-,0,49.74,49.74,49.74,49.74,0.56,1.14%,1,50,0
207,106/08/04,0,4,0,0,0 2,0,0 5,0.00%,-,0,49.11,49.18,49.11,49.18,-0.13,-0.26%,5,246,0
208,106/08/03,0,-9,0,0,0 1,0,0 10,0.00%,-,0,49.04,49.31,49.04,49.31,0.05,0.10%,9,443,0
209,106/08/02,0,0,0,0,0 7,0,0 0,0.00%,-,0,49.44,49.44,49.26,49.26,0.53,1.09%,2,99,0
210,106/07/31,0,-1,0,0,0 7,0,0 5,0.00%,-,0,48.73,48.73,48.73,48.73,-0.03,-0.06%,1,49,0
211,106/07/28,0,1,0,0,0 6,0,0 3,0.00%,-,0,48.76,48.76,48.76,48.76,-0.32,-0.65%,1,49,0
212,106/07/27,0,3,0,0,0 3,0,0 8,0.00%,-,0,48.92,49.1,48.92,49.08,0.22,0.45%,8,393,0
213,106/07/26,0,0,0,0,0 0,0,0 8,0.00%,-,0,49.02,49.02,48.86,48.86,0.03,0.06%,3,147,0
214,106/07/25,0,0,0,0,0 8,0,0 7,0.00%,-,0,48.82,48.83,48.82,48.83,0.14,0.29%,2,98,0
215,106/07/24,0,4,0,0,0 0,0,0 4,0.00%,-,0,48.62,48.69,48.61,48.69,-0.42,-0.86%,5,243,0
216,106/07/20,0,50,0,0,0 4,0,0 10,0.00%,-,0,49.22,49.24,49.11,49.11,-0.09,-0.18%,50,2459,0
217,106/07/19,0,4,0,0,0 9,0,0 1,0.00%,-,0,49.18,49.2,49.18,49.2,0.32,0.65%,6,295,0
218,106/07/18,0,-5,0,0,0 9,0,0 4,0.00%,-,0,48.81,48.88,48.81,48.88,-0.04,-0.08%,6,293,0
219,106/07/17,0,-1,0,0,0 5,0,0 8,0.00%,-,0,49.0,49.0,48.92,48.92,0.17,0.35%,2,98,0
220,106/07/14,0,0,0,0,0 1,0,0 6,0.00%,-,0,48.75,48.75,48.75,48.75,-0.2,-0.41%,1,49,0
221,106/07/13,0,-1,0,0,0 5,0,0 3,0.00%,-,0,48.9,48.97,48.9,48.95,0.42,0.87%,45,2203,0
222,106/07/12,0,-1,0,0,0 6,0,0 6,0.00%,-,0,48.78,48.78,48.53,48.53,0.14,0.29%,7,341,0
223,106/07/11,0,-1,0,0,0 3,0,0 3,0.00%,-,0,48.39,48.39,48.39,48.39,0.51,1.07%,1,48,0
224,106/07/10,0,-2,0,0,0 8,0,0 8,0.00%,-,0,47.89,47.9,47.88,47.88,0.12,0.25%,44,2107,0
225,106/07/07,0,1,0,0,0 6,0,0 10,0.00%,-,0,47.7,47.82,47.7,47.76,-0.15,-0.31%,6,287,0
226,106/07/06,0,1,0,0,0 9,0,0 2,0.00%,-,0,47.89,47.91,47.89,47.91,-0.14,-0.29%,2,98,0
227,106/07/05,0,15,0,0,0 7,0,0 10,0.00%,-,0,47.61,48.05,47.55,48.05,0.07,0.15%,16,763,0
228,106/07/04,0,5,0,0,0 2,0,0 5,0.00%,-,0,48.19,48.29,47.89,47.98,-0.09,-0.19%,17,817,0
229,106/07/03,0,-1,0,0,0 1,0,0 10,0.00%,-,0,48.07,48.07,48.07,48.07,0.01,0.02%,1,48,0
230,106/06/30,0,-6,0,0,0 7,0,0 5,0.00%,-,0,47.99,48.06,47.99,48.06,-0.41,-0.85%,6,288,0
231,106/06/29,0,-6,0,0,0 6,0,0 3,0.00%,-,0,48.04,48.47,48.04,48.47,1.05,2.21%,11,531,0
